,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-1.1102230246251565e-16,-0.03345037171388998,-0.16946115192860486,0.08732538480683583,-0.047801214082114254,0.12851311555321537,-0.4132129592198018,-0.42377889267293634,-0.046737312041618254,0.10453745290621866
SEX,-0.033450371713889974,0.0,-0.03275692238455542,0.006398429901116222,-0.0028080469773372773,-0.020997952287880147,-0.03461069343747495,0.13075794849270334,0.11774823179507679,0.037240963196383675
MSP,-0.1694611519286049,-0.03275692238455542,0.0,-0.015296569627189359,-0.1361180066810109,-0.007029004234220313,-0.23794977161289754,-0.20409287647088745,0.008836650514409093,0.03723809082087578
RAC1P,0.08732538480683581,0.006398429901116223,-0.015296569627189354,0.0,-0.042719388298555545,-0.048095948126769164,0.052843031957119695,0.08389717857966816,-0.0035199059112059916,-0.025037137562926796
HOUSING_TYPE,-0.04780121408211426,-0.0028080469773372778,-0.1361180066810109,-0.04271938829855554,0.0,0.36043124521219333,0.016679206530709326,0.0588746684795811,0.029618939052737617,0.07003802481293506
OWN_RENT,0.12851311555321537,-0.020997952287880147,-0.007029004234220314,-0.04809594812676916,0.36043124521219333,0.0,0.06760629533861404,0.04361423031971618,-0.008829186068614155,-0.015000967709765741
EDU,-0.4132129592198018,-0.03461069343747495,-0.23794977161289754,0.05284303195711969,0.01667920653070933,0.06760629533861404,0.0,-0.5500814030541351,-0.08079330214454605,-0.0028960093284134203
PINCP_DECILE,-0.42377889267293634,0.13075794849270334,-0.20409287647088747,0.08389717857966818,0.05887466847958111,0.04361423031971619,-0.550081403054135,0.0,-0.093236600720784,0.0005044800782999
DVET,-0.04673731204161824,0.11774823179507678,0.008836650514409095,-0.0035199059112059907,0.029618939052737617,-0.008829186068614152,-0.08079330214454607,-0.09323660072078399,1.1102230246251565e-16,-0.006012146897931415
DEYE,0.10453745290621866,0.037240963196383675,0.03723809082087578,-0.025037137562926796,0.07003802481293507,-0.015000967709765741,-0.0028960093284134195,0.0005044800782998998,-0.006012146897931414,1.1102230246251565e-16
