,Target samples,Deid. samples
0,18,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,5,1
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,20,6
24,0,0
25,3,1
26,0,0
27,0,0
28,35,14
29,0,0
30,0,0
31,18,8
32,0,0
33,53,26
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,57,37
40,0,0
41,24,17
42,0,0
43,25,19
44,0,0
45,414,337
46,0,0
47,983,862
48,874,812
49,1395,1353
50,1221,1212
51,138,143
52,1349,1445
53,337,385
54,252,295
55,0,0
56,97,122
57,69,97
58,0,0
59,118,168
60,23,35
61,0,0
62,14,23
63,0,0
64,0,0
65,35,65
66,0,0
67,29,58
68,9,19
69,0,0
70,0,0
71,2,5
72,0,0
73,11,30
74,6,17
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,22
