,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,8.104628079763643e-15,-0.004268005079957761,-0.004280727508436106,-0.01132377785837066,-0.009654890351961893,-0.004200932324320259,-0.004171440728478876,0.012510678195804818,-0.005285762108430481,-0.002196274878080294
AGEP,-0.004268005079957761,0.0,0.0,0.008921163519870573,0.03981989248766418,0.024494893132585405,0.056897256045419675,0.03939762720056467,0.00837611878457789,-0.04143509416833002
SEX,-0.004280727508436106,0.0,0.0,0.004983611349859899,0.00862341975860338,-0.008739121902739294,0.0019023000028925395,-0.0012930659905881561,0.003530754255341861,0.0222461593984159
MSP,-0.01132377785837066,0.008921163519870573,0.004983611349859899,0.0,0.008276565682743538,-0.007554132274331743,0.037082763207293146,0.030998938731693904,-0.0032010016647257764,-0.0020354333298483185
HISP,-0.009654890351961893,0.03981989248766418,0.00862341975860338,0.008276565682743538,-1.4432899320127035e-15,-0.07061370825678331,-0.039018278994888814,-0.02288263082584613,-0.02524863564644507,0.02573441207916262
RAC1P,-0.004200932324320259,0.024494893132585405,-0.008739121902739294,-0.007554132274331743,-0.07061370825678331,0.0,-0.00779915681443933,-0.007501539569728016,0.0026622993643440444,0.034097266764695586
NOC,-0.004171440728478876,0.056897256045419675,0.0019023000028925395,0.037082763207293146,-0.039018278994888814,-0.00779915681443933,0.0,-0.16742429046011187,-0.02183701514913057,0.06100551272669835
NPF,0.012510678195804818,0.03939762720056467,-0.0012930659905881561,0.030998938731693904,-0.02288263082584613,-0.007501539569728016,-0.16742429046011187,-3.1086244689504383e-15,-0.006793269544489642,0.04941111252089142
OWN_RENT,-0.005285762108430481,0.00837611878457789,0.003530754255341861,-0.0032010016647257764,-0.02524863564644507,0.0026622993643440444,-0.02183701514913057,-0.006793269544489642,0.0,-0.0022572296420404897
PINCP_DECILE,-0.002196274878080294,-0.04143509416833002,0.0222461593984159,-0.0020354333298483185,0.02573441207916262,0.034097266764695586,0.06100551272669835,0.04941111252089142,-0.0022572296420404897,-6.661338147750939e-16
