,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-5.551115123125783e-16,0.004965591570316369,0.005634090814408806,-0.025943897160662213,-0.016943449074907607,0.011500813881493654,-0.01051172232003627,-0.008019980130404551,0.0003037060523929786,0.019714092702050205
AGEP,0.004965591570316369,0.0,-0.002179170527152205,0.01686285054055925,-0.0003441005827048982,-0.0343191597205096,0.010878104126798127,0.010004366739742088,-0.006714684952902852,-0.005430907947523322
SEX,0.005634090814408806,-0.002179170527152205,3.1086244689504383e-15,0.02538318356752426,0.014824545592893491,0.009111972974046397,-0.0023586310077149952,-0.004778603306618723,-0.016933998524721633,-0.01853392980406188
MSP,-0.025943897160662213,0.01686285054055925,0.02538318356752426,-3.1086244689504383e-15,-0.009565241176490878,-0.0179977365717431,0.0031437142430845166,-0.0014737191752408063,0.01985094417101156,0.017636708908382592
HISP,-0.016943449074907607,-0.0003441005827048982,0.014824545592893491,-0.009565241176490878,-1.5543122344752192e-15,0.006073881513507906,0.005009757441581469,-0.015114300488656855,-0.007020706662443782,-0.005660895920737416
RAC1P,0.011500813881493654,-0.0343191597205096,0.009111972974046397,-0.0179977365717431,0.006073881513507906,0.0,0.006319951449492191,-0.010549453484731318,0.00578458707998597,-0.015839950255434082
NOC,-0.01051172232003627,0.010878104126798127,-0.0023586310077149952,0.0031437142430845166,0.005009757441581469,0.006319951449492191,2.886579864025407e-15,-0.008002298392800311,-0.023468757489559677,-0.02610881584933214
NPF,-0.008019980130404551,0.010004366739742088,-0.004778603306618723,-0.0014737191752408063,-0.015114300488656855,-0.010549453484731318,-0.008002298392800311,0.0,-0.04649230879505242,-0.015465238479267479
OWN_RENT,0.0003037060523929786,-0.006714684952902852,-0.016933998524721633,0.01985094417101156,-0.007020706662443782,0.00578458707998597,-0.023468757489559677,-0.04649230879505242,0.0,-0.0342360349879456
PINCP_DECILE,0.019714092702050205,-0.005430907947523322,-0.01853392980406188,0.017636708908382592,-0.005660895920737416,-0.015839950255434082,-0.02610881584933214,-0.015465238479267479,-0.0342360349879456,0.0
