,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,5.551115123125783e-16,-0.06762222669269194,-0.0038638317287249813,0.06991441650236041,-0.08323672985231641,0.0338645904183143,0.00020653168676021405,0.004794846390655638,-0.08495441247071525,0.05290630027008772
SEX,-0.06762222669269194,0.0,-0.03329326440517008,0.01568332754099977,-0.022119466294730144,-0.009574200265197971,-0.022400242734768303,-0.03714057865651266,0.08206359226102405,0.034360770140130635
MSP,-0.0038638317287249813,-0.03329326440517008,0.0,-0.01405209181779833,-0.09009805133217913,-0.00311493694168935,0.003445460839653358,0.005796538861569139,0.026516294090580636,0.018728496631265752
RAC1P,0.06991441650236041,0.01568332754099977,-0.01405209181779833,-5.329070518200751e-15,0.013890381713466479,-0.028243013817108944,0.03325249724153978,0.06325668871895865,-0.005335914814165883,0.0018635162670450449
HOUSING_TYPE,-0.08323672985231641,-0.022119466294730144,-0.09009805133217913,0.013890381713466479,3.5416114485542494e-14,0.0029531230302550227,-0.05296267894224287,-0.03616241751786223,0.02009926038154272,0.07152877944888694
OWN_RENT,0.0338645904183143,-0.009574200265197971,-0.00311493694168935,-0.028243013817108944,0.0029531230302550227,-7.66053886991358e-15,0.022666212834723178,0.01611152927091021,0.01896321717705984,0.016611543750034347
EDU,0.00020653168676021405,-0.022400242734768303,0.003445460839653358,0.03325249724153978,-0.05296267894224287,0.022666212834723178,4.107825191113079e-15,-0.00730400618463678,-0.08897986070246842,-0.012131084522131021
PINCP_DECILE,0.004794846390655638,-0.03714057865651266,0.005796538861569139,0.06325668871895865,-0.03616241751786223,0.01611152927091021,-0.00730400618463678,-1.7763568394002505e-15,-0.1186555213628145,-0.014477796781261041
DVET,-0.08495441247071525,0.08206359226102405,0.026516294090580636,-0.005335914814165883,0.02009926038154272,0.01896321717705984,-0.08897986070246842,-0.1186555213628145,0.0,-0.010311100648473827
DEYE,0.05290630027008772,0.034360770140130635,0.018728496631265752,0.0018635162670450449,0.07152877944888694,0.016611543750034347,-0.012131084522131021,-0.014477796781261041,-0.010311100648473827,-5.329070518200751e-15
