,feature,divergence
23,WGTP,12.905948431406786
1,AGEP,11.927291782013764
22,PWGTP,9.208956052086414
11,INDP,5.3120587351304955
15,PINCP_DECILE,3.841193976655083
14,PINCP,3.233660623526915
12,INDP_CAT,3.0043263333769343
13,EDU,2.5225877192982455
16,POVPIP,2.4955223106558555
3,MSP,0.5256091288590122
7,NPF,0.47931831827361543
10,DENSITY,0.4175266722214652
19,DPHY,0.3543265363890241
9,OWN_RENT,0.24410162704414215
0,PUMA,0.1418806290082174
18,DREM,0.09366610676317917
6,NOC,0.07894381600600578
5,RAC1P,0.04431000905949995
2,SEX,0.04158209808246072
8,HOUSING_TYPE,0.020083511542558323
21,DEAR,0.012820202012012075
17,DVET,0.006632265503748881
4,HISP,0.006182899513400787
20,DEYE,0.005122071261273106
