,Target samples,Deid. samples
0,217,0
1,978,9
2,491,10
3,0,0
4,0,0
5,0,0
6,83,5
7,0,0
8,0,0
9,234,24
10,0,0
11,39,5
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,544,120
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,267,92
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,29,15
35,0,0
36,0,0
37,172,99
38,0,0
39,0,0
40,0,0
41,384,269
42,0,0
43,0,0
44,4065,3231
45,6,5
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,123,140
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,1235,1873
61,0,0
62,0,0
63,19,32
64,271,492
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,6,19
77,0,0
78,8,28
79,0,0
80,0,0
81,0,0
82,36,166
83,8,39
84,0,0
85,0,0
86,3,18
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,3,41
94,0,0
95,12,210
96,7,184
97,26,803
98,8,401
99,2,946
