,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.04716970120641295,0.07036464812569587,0.09537208891017673,0.011494913196706945,-0.07564618644272801,0.08791953718637013,0.08085408086229284,-0.08216623598355559,0.05885754546759594
SEX,-0.04716970120641295,1.1102230246251565e-16,-0.05119950875315219,0.0008195325618464526,-0.04053561454568135,0.011127943934590137,0.0013330340319873436,-0.030870973859357498,0.06772537833979064,0.02737948956232337
MSP,0.07036464812569587,-0.05119950875315219,0.0,0.014055796466068932,-0.21870454459886107,0.0418942576662486,0.08163919840768771,0.09826504214111435,0.02337871655987873,0.020415197430743794
RAC1P,0.09537208891017673,0.0008195325618464524,0.014055796466068932,0.0,-0.021224929862276712,-0.018878874803769367,0.010772451585346184,0.06165922537381809,0.0013501891498077295,-0.013131711586689982
HOUSING_TYPE,0.011494913196706947,-0.04053561454568135,-0.21870454459886102,-0.021224929862276705,0.0,0.16800782241056655,0.011256604560230747,0.06252469790475258,0.010743851624539986,0.05541795744148177
OWN_RENT,-0.07564618644272801,0.011127943934590136,0.0418942576662486,-0.018878874803769367,0.1680078224105666,-1.1102230246251565e-16,-0.05850843935245541,-0.07862933153993543,0.00827258935923595,0.0067269377375677245
EDU,0.08791953718637019,0.0013330340319873436,0.08163919840768774,0.01077245158534618,0.01125660456023074,-0.058508439352455414,0.0,-0.008560322856347335,-0.0144467956406384,-0.033692280006009614
PINCP_DECILE,0.08085408086229279,-0.030870973859357498,0.09826504214111434,0.06165922537381809,0.06252469790475254,-0.07862933153993543,-0.008560322856347335,2.220446049250313e-16,-0.04362168623993945,-0.033430619080301385
DVET,-0.08216623598355559,0.06772537833979064,0.023378716559878734,0.0013501891498077295,0.010743851624539984,0.008272589359235949,-0.014446795640638402,-0.04362168623993945,0.0,0.030074962062126336
DEYE,0.058857545467595945,0.02737948956232337,0.0204151974307438,-0.013131711586689989,0.05541795744148177,0.006726937737567728,-0.033692280006009614,-0.033430619080301385,0.030074962062126342,0.0
