,Target samples,Deid. samples
0,8,0
1,88,1
2,0,0
3,0,0
4,0,0
5,42,2
6,0,0
7,14,1
8,0,0
9,0,0
10,0,0
11,383,46
12,0,0
13,0,0
14,281,47
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,907,376
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,14,8
37,45,26
38,10,6
39,0,0
40,0,0
41,3751,2562
42,0,0
43,0,0
44,101,80
45,669,558
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,513,534
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,64,115
65,0,0
66,655,1257
67,0,0
68,35,74
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,3,10
78,0,0
79,0,0
80,2,8
81,35,151
82,0,0
83,5,24
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,3,26
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,2,94
99,4,1628
