,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-1.1102230246251565e-16,-0.018837325808589715,0.13181320032596872,0.04265705937165708,-0.056137886553167725,-0.0384175156894898,0.1636460090346083,0.12357068033899643,,
SEX,-0.018837325808589718,1.1102230246251565e-16,-0.021916466695669157,-0.018451053060158897,0.007664747551667159,-0.039007748204584,-0.017530392585439702,-0.03776886689796197,,
MSP,0.13181320032596872,-0.021916466695669157,-2.220446049250313e-16,-0.07697691152101366,0.0067594033665067665,-0.1982984043932051,0.16261236282862482,0.16006109607192054,,
RAC1P,0.04265705937165708,-0.018451053060158894,-0.07697691152101366,0.0,-0.061684617243577086,-0.06944039404341504,0.007069313756095572,0.043037255289772855,,
HOUSING_TYPE,-0.056137886553167725,0.007664747551667159,0.0067594033665068776,-0.061684617243577086,0.0,-0.1097775588063401,0.03482544220650739,0.049931137710071516,,
OWN_RENT,-0.0384175156894898,-0.039007748204584,-0.19829840439320512,-0.06944039404341504,-0.1097775588063401,0.0,-0.08418309810038284,-0.0470230778209413,,
EDU,0.16364600903460835,-0.017530392585439702,0.16261236282862485,0.007069313756095569,0.034825442206507386,-0.08418309810038282,0.0,0.12214072279912258,,
PINCP_DECILE,0.12357068033899637,-0.03776886689796197,0.1600610960719206,0.04303725528977285,0.04993113771007149,-0.0470230778209413,0.12214072279912258,2.220446049250313e-16,,
DVET,,,,,,,,,,
DEYE,,,,,,,,,,
