,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-5.551115123125783e-16,-0.0005045689228749331,0.0016516926873120091,0.004732610537052678,-0.0064377249409871,-0.001245047246719852,-0.2198606297361312,-0.37953174948344515,-0.0014659002488202483,-0.0022802346695796893
SEX,-0.0005045689228749331,-4.107825191113079e-15,0.010839127855140455,0.008218721115680805,0.0027803057494236935,0.0012481893804828434,-0.014756809983266173,-0.015425212147542444,-0.005596458866051729,-0.004395927562325921
MSP,0.0016516926873120091,0.010839127855140455,0.0,0.0024228713103791478,0.004011623895709415,-0.004444490726652071,-0.1409075665054722,-0.3477371918531972,0.0027702170215539584,0.002222275916545044
RAC1P,0.004732610537052678,0.008218721115680805,0.0024228713103791478,-4.884981308350689e-15,-0.0008761500436641652,-0.0047201587484647645,0.026110590864173597,0.048231361506648196,-0.0031505728376572187,-0.003998168736526983
HOUSING_TYPE,-0.0064377249409871,0.0027803057494236935,0.004011623895709415,-0.0008761500436641652,4.551914400963142e-15,-0.005518276577080705,0.009140751072913254,-0.059597336243858046,-0.004925691386533194,0.011311755316307433
OWN_RENT,-0.001245047246719852,0.0012481893804828434,-0.004444490726652071,-0.0047201587484647645,-0.005518276577080705,3.774758283725532e-15,0.015104333784157362,0.046304376314450724,0.002329269148797258,-0.002736445888558859
EDU,-0.2198606297361312,-0.014756809983266173,-0.1409075665054722,0.026110590864173597,0.009140751072913254,0.015104333784157362,-1.7763568394002505e-15,-0.31675322819807805,-0.02498181230354911,-0.002668214481632781
PINCP_DECILE,-0.37953174948344515,-0.015425212147542444,-0.3477371918531972,0.048231361506648196,-0.059597336243858046,0.046304376314450724,-0.31675322819807805,-4.440892098500626e-16,-0.0226333568131033,0.02893260010967203
DVET,-0.0014659002488202483,-0.005596458866051729,0.0027702170215539584,-0.0031505728376572187,-0.004925691386533194,0.002329269148797258,-0.02498181230354911,-0.0226333568131033,-1.5543122344752192e-15,0.009184208578390154
DEYE,-0.0022802346695796893,-0.004395927562325921,0.002222275916545044,-0.003998168736526983,0.011311755316307433,-0.002736445888558859,-0.002668214481632781,0.02893260010967203,0.009184208578390154,2.220446049250313e-16
