,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.1435297153639112e-14,-0.003869312265939187,-0.04121490632526999,0.007421269789939849,-0.003758290978585023,0.018570976507075523,0.025547482413181923,0.06541548278370393,-0.010141382050644484,-0.012585586348517539
AGEP,-0.003869312265939187,5.551115123125783e-16,-0.06422366418960947,-0.21931290907637743,0.0952121671562205,0.011468243435890077,0.4486159638765752,0.40235364140943675,0.10250299203609227,-0.5752196969801583
SEX,-0.04121490632526999,-0.06422366418960947,-1.84297022087776e-14,-0.057072539370356466,-0.024076097124494426,0.0011943590066926645,0.013984393970151993,0.051297146382966716,-0.02464150947587926,0.11808855792579312
MSP,0.007421269789939849,-0.21931290907637743,-0.057072539370356466,0.0,0.11394073204833124,0.08507449462092248,0.3822799953767214,0.3624099192481657,0.02394828201233093,-0.13794642751405778
HISP,-0.003758290978585023,0.0952121671562205,-0.024076097124494426,0.11394073204833124,2.220446049250313e-15,-0.05778329179800784,-0.045727253230004886,-0.08490211622624848,-0.027597875936748145,0.14244595656316644
RAC1P,0.018570976507075523,0.011468243435890077,0.0011943590066926645,0.08507449462092248,-0.05778329179800784,-1.887379141862766e-14,0.04430326174119299,0.0212781939469055,0.027377195911884183,0.11228893720719565
NOC,0.025547482413181923,0.4486159638765752,0.013984393970151993,0.3822799953767214,-0.045727253230004886,0.04430326174119299,0.0,-0.5915058124724122,-0.10575366792892582,0.3602457042147864
NPF,0.06541548278370393,0.40235364140943675,0.051297146382966716,0.3624099192481657,-0.08490211622624848,0.0212781939469055,-0.5915058124724122,-1.0103029524088925e-14,0.031601228638413026,0.32849788330863455
OWN_RENT,-0.010141382050644484,0.10250299203609227,-0.02464150947587926,0.02394828201233093,-0.027597875936748145,0.027377195911884183,-0.10575366792892582,0.031601228638413026,-1.3100631690576847e-14,0.07729160863191861
PINCP_DECILE,-0.012585586348517539,-0.5752196969801583,0.11808855792579312,-0.13794642751405778,0.14244595656316644,0.11228893720719565,0.3602457042147864,0.32849788330863455,0.07729160863191861,-3.885780586188048e-15
