,Target samples,Deid. samples
0,9997,8
1,0,0
2,204,4
3,1175,39
4,0,0
5,618,34
6,0,0
7,1137,85
8,0,0
9,0,0
10,0,0
11,1055,129
12,0,0
13,204,31
14,811,129
15,260,46
16,0,0
17,50,10
18,0,0
19,29,7
20,433,105
21,3273,883
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,137,52
29,0,0
30,0,0
31,1052,482
32,366,174
33,0,0
34,0,0
35,17,9
36,38,21
37,0,0
38,2410,1478
39,0,0
40,0,0
41,26,18
42,0,0
43,0,0
44,157,125
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,390,434
54,0,0
55,3369,4053
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,9,14
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,33,78
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,3,16
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,49
