,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.07938239418169507,0.06110154569855601,0.23514769217145817,0.07036964690124098,0.036251104896802215,-0.1740979788554251,-0.17600301952578534,-0.08770759096589205,0.15314129284081435
SEX,-0.07938239418169507,0.0,-0.0006278400689849507,-0.04376321013051983,0.024450781397436085,0.0068578116078591616,-0.04236603638410491,0.07273478483943395,0.07843920747321287,0.027026126538800082
MSP,0.06110154569855601,-0.0006278400689849507,-6.5503158452884236e-15,0.09911116082517485,-0.23861676846664148,0.057145649583972516,-0.023537036844801823,0.04243287527780609,-0.0007224890233007517,0.025968988042017343
RAC1P,0.23514769217145817,-0.04376321013051983,0.09911116082517485,0.0,0.010022104812454101,-0.017536712204187288,0.12543708149014243,0.15272043721773604,-0.0078057831306606925,-0.052535022292456046
HOUSING_TYPE,0.07036964690124098,0.024450781397436085,-0.23861676846664148,0.010022104812454101,-8.326672684688674e-15,0.5784560426569193,-0.0013812472780317456,0.016388614450062094,0.012875373436448328,0.050915453018698924
OWN_RENT,0.036251104896802215,0.0068578116078591616,0.057145649583972516,-0.017536712204187288,0.5784560426569193,0.0,0.011159397077521942,-0.05758522057005546,-0.012028636394030083,-0.006073960813066968
EDU,-0.1740979788554251,-0.04236603638410491,-0.023537036844801823,0.12543708149014243,-0.0013812472780317456,0.011159397077521942,0.0,-0.02555494361411703,-0.03295251788786027,-0.025518165820135864
PINCP_DECILE,-0.17600301952578534,0.07273478483943395,0.04243287527780609,0.15272043721773604,0.016388614450062094,-0.05758522057005546,-0.02555494361411703,-1.7763568394002505e-15,-0.04940957175743466,-0.04072475615303163
DVET,-0.08770759096589205,0.07843920747321287,-0.0007224890233007517,-0.0078057831306606925,0.012875373436448328,-0.012028636394030083,-0.03295251788786027,-0.04940957175743466,0.0,0.038185522858219245
DEYE,0.15314129284081435,0.027026126538800082,0.025968988042017343,-0.052535022292456046,0.050915453018698924,-0.006073960813066968,-0.025518165820135864,-0.04072475615303163,0.038185522858219245,1.176836406102666e-14
