,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.015910253101601428,0.0030973798458909453,-0.0062733277746262195,-0.0958835844098411,0.03692529698631177,-0.02772976201163959,-0.0037228694717006128,-0.01672941390731456,0.039439157019674154
AGEP,0.015910253101601428,0.0,0.007830084854110742,-0.2842754321580806,0.031132111808150703,-0.0017287236689371988,0.22060724662945164,0.27510320347546163,0.011650355283554792,-0.2648819430333277
SEX,0.0030973798458909453,0.007830084854110735,0.0,-0.02235848743492352,0.01123981866105642,0.00303384003552077,-0.011261792303646488,-0.02129245657007102,-0.001832330926566525,0.021760984501633412
MSP,-0.0062733277746262195,-0.2842754321580806,-0.02235848743492352,0.0,0.07058338320808283,0.05423872485035146,0.3141760548105096,0.300833838678484,0.0970620646216889,-0.3051340162042479
HISP,-0.0958835844098411,0.031132111808150703,0.01123981866105642,0.07058338320808284,2.220446049250313e-16,0.01715322721775074,-0.02463034912670785,-0.05611740217598658,-0.019627024202294105,0.0376788209261034
RAC1P,0.036925296986311765,-0.0017287236689371849,0.0030338400355207663,0.05423872485035147,0.01715322721775074,0.0,0.02480486497926598,-0.05599066955628541,-0.03249912989322243,0.04728430740082544
NOC,-0.02772976201163959,0.22060724662945164,-0.011261792303646484,0.3141760548105096,-0.02463034912670785,0.024804864979265977,0.0,-0.45402909411110887,-0.15902060491040662,0.16961226516786396
NPF,-0.0037228694717006128,0.27510320347546163,-0.021292456570071016,0.300833838678484,-0.05611740217598657,-0.05599066955628543,-0.45402909411110876,0.0,-0.09207404444922698,0.2486362072358745
OWN_RENT,-0.01672941390731456,0.011650355283554778,-0.001832330926566525,0.0970620646216889,-0.01962702420229412,-0.032499129893222414,-0.15902060491040662,-0.09207404444922698,1.1102230246251565e-16,-0.03878538327237261
PINCP_DECILE,0.039439157019674154,-0.2648819430333277,0.021760984501633412,-0.3051340162042479,0.037678820926103404,0.047284307400825426,0.16961226516786393,0.2486362072358745,-0.0387853832723726,0.0
