,Target samples,Deid. samples
0,1822,2
1,0,0
2,1298,21
3,163,5
4,0,0
5,195,10
6,0,0
7,153,11
8,0,0
9,0,0
10,241,27
11,0,0
12,14,2
13,0,0
14,0,0
15,0,0
16,16,3
17,5,1
18,9,2
19,218,52
20,0,0
21,0,0
22,86,24
23,0,0
24,41,13
25,12,4
26,0,0
27,19,7
28,340,131
29,0,0
30,7,3
31,11,5
32,0,0
33,0,0
34,61,31
35,0,0
36,0,0
37,1566,915
38,0,0
39,503,325
40,0,0
41,0,0
42,0,0
43,4,3
44,0,0
45,0,0
46,0,0
47,0,0
48,849,779
49,0,0
50,1,1
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
