,Target samples,Deid. samples
0,20,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,12,1
9,0,0
10,0,0
11,17,2
12,0,0
13,90,13
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,10,4
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,82,43
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,1582,1040
41,10,7
42,0,0
43,0,0
44,1301,1040
45,0,0
46,0,0
47,3094,2761
48,181,164
49,0,0
50,0,0
51,0,0
52,643,701
53,0,0
54,0,0
55,692,858
56,1261,1682
57,39,53
58,0,0
59,0,0
60,2,3
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,1,2
68,0,0
69,0,0
70,123,285
71,14,34
72,86,220
73,0,0
74,0,0
75,3,9
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,5,23
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,5,60
93,0,0
94,0,0
95,0,0
96,1,22
97,2,59
98,0,0
99,0,190
