,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,0.0,0.051936009064027774,-0.004033802833737374,-0.13153174429548503,-0.47989555893981223,-0.12450988460597297,0.0037354177181861603,-0.06299446193492274,-0.031918732094794185,-0.2039239973564322,0.05113036381283097,0.4020643066942667,0.2508033328856145,-0.012431767577917911,0.0880815513423134,0.11579607140369136,0.0760409850476683,0.00645658918710486
AGEP,0.051936009064027774,-2.1094237467877974e-15,-0.06324969300550648,-0.10455488210635368,0.09805809862362191,0.13757305417591972,0.4096207302307678,0.29135164376651745,0.09837366747001569,0.07406001377374953,-0.11304500898372873,-0.5005777883787148,-0.533543895190885,-0.07712493915914254,-0.2678744669727115,-0.2004056756946584,0.1541823998854703,0.22799130366071835
SEX,-0.004033802833737374,-0.06324969300550648,-1.765254609153999e-14,0.009296102817943498,-0.025296753826096714,-0.0044640681142659455,-0.05127081282316995,-0.04255824452257183,0.04386930689998415,-0.050253123308638896,-0.02464754394011251,-0.008007836623818359,0.07413296253581798,0.053874959005609666,-0.014307058795079944,0.007169588256443999,0.007141862025716969,-0.004471792363546426
MSP,-0.13153174429548503,-0.10455488210635368,0.009296102817943498,0.0,-0.04771083178568004,0.052116183753400686,0.43436040121098796,0.49459226090766983,-0.264145592598232,-0.007625092313961535,-0.29901835348491645,-0.2210765559048623,-0.12824014373404294,0.006801082648206713,-0.2803724311414629,-0.2729181221943446,0.023870529735939366,-0.002640280328208502
HISP,-0.47989555893981223,0.09805809862362191,-0.025296753826096714,-0.04771083178568004,-1.887379141862766e-15,-0.25032623303025425,-0.00731175098169088,-0.09575932653767001,-0.006941207154760776,-0.17223584414428864,0.005644897187461353,0.2218134776671264,0.14458085842898383,0.009973425436714135,0.026862616892099726,0.05851800920485765,0.03363540603730164,-0.04580179168090852
RAC1P,-0.12450988460597297,0.13757305417591972,-0.0044640681142659455,0.052116183753400686,-0.25032623303025425,1.9984014443252818e-15,-0.12828445124866555,-0.18609872707624872,0.05997687825723097,-0.08367343876392291,0.06693636908274679,0.1255894842958897,0.11744696275133736,0.029579532778813186,0.02754878992002941,0.02204772356653207,-0.031455916999771155,-0.053743882356042445
NOC,0.0037354177181861603,0.4096207302307678,-0.05127081282316995,0.43436040121098796,-0.00731175098169088,-0.12828445124866555,2.220446049250313e-15,-0.6560965045979061,0.42417392705825735,-0.2448674769867506,0.19190780268126806,0.31783444494923985,0.2658446319733773,0.022976262702539385,0.14940049440561798,0.12329149899850314,-0.044536321789615384,-0.11579977207481669
NPF,-0.06299446193492274,0.29135164376651745,-0.04255824452257183,0.49459226090766983,-0.09575932653767001,-0.18609872707624872,-0.6560965045979061,0.0,0.317288438872654,-0.15895843886628366,0.1140864127175691,0.27535436110749184,0.16627161480659217,0.04027464373793599,0.09879810927191224,0.06189735251926959,-0.06460934971987095,-0.09022909174911321
HOUSING_TYPE,-0.031918732094794185,0.09837366747001569,0.04386930689998415,-0.264145592598232,-0.006941207154760776,0.05997687825723097,0.42417392705825735,0.317288438872654,0.0,0.6194614765462219,-0.025251874889037476,0.03541104274045771,0.1446904846990743,0.03186022660454263,-0.022984426335947192,-0.01868974115392532,0.017334091584758814,-0.017556590541841367
OWN_RENT,-0.2039239973564322,0.07406001377374953,-0.050253123308638896,-0.007625092313961535,-0.17223584414428864,-0.08367343876392291,-0.2448674769867506,-0.15895843886628366,0.6194614765462219,-1.1435297153639112e-14,-0.019634113506747868,0.07904007205315093,0.052349738111973666,-0.006460433684548699,0.021189019537213763,0.07447183614028471,0.025638806503205835,-0.03125712878743799
INDP_CAT,0.05113036381283097,-0.11304500898372873,-0.02464754394011251,-0.29901835348491645,0.005644897187461353,0.06693636908274679,0.19190780268126806,0.1140864127175691,-0.025251874889037476,-0.019634113506747868,2.886579864025407e-15,-0.41663560115754245,-0.4610916310223867,0.017383817461426088,-0.23839961901114726,-0.22537073353729062,-0.0860804017224329,-0.08656285828903196
