,feature,divergence
22,PWGTP,11.709854106603474
23,WGTP,10.272729442654255
1,AGEP,3.0613637634949935
13,EDU,1.2429448414879976
14,PINCP,1.0271286688661345
15,PINCP_DECILE,0.8954074544516334
11,INDP,0.8366578325901116
16,POVPIP,0.6187068224507338
7,NPF,0.36675421027611305
12,INDP_CAT,0.1583179657480402
6,NOC,0.14280895173425862
3,MSP,0.10120094798899332
2,SEX,0.08406349309789019
5,RAC1P,0.0557040217536404
10,DENSITY,0.03692889503186679
18,DREM,0.028125963824095948
19,DPHY,0.020129918714633634
4,HISP,0.020013092640815435
9,OWN_RENT,0.016063741288851394
0,PUMA,0.015836098939070675
8,HOUSING_TYPE,0.015556343399834555
17,DVET,0.008876678170147012
20,DEYE,0.003831259069950816
21,DEAR,0.0018603035369216397
