,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-6.772360450213455e-15,-0.028354340771945496,0.031232358364805597,0.010358748573036838,0.03392330415195747,0.058069781150470554,-0.0003154900885514282,-0.07050276782158309,-0.0023336969658257697,-0.03573253347689804
AGEP,-0.028354340771945496,0.0,-0.0294751622403462,-0.07089837156251956,0.09541885471521364,0.07495472164309619,0.11095741844808243,0.1463036095219982,0.02087632339414968,-0.38518147997532903
SEX,0.031232358364805597,-0.0294751622403462,0.0,-0.022597045168885423,0.02318013857954379,0.0027486338899694114,0.032565522755397314,0.03501436678313486,0.009093873872238053,0.14126105648866286
MSP,0.010358748573036838,-0.07089837156251956,-0.022597045168885423,0.0,-0.015266529666954473,0.028691233849401133,0.2357043834494672,0.31725057223177594,0.036980952450528765,-0.08528390176806744
HISP,0.03392330415195747,0.09541885471521364,0.02318013857954379,-0.015266529666954473,0.0,-0.11476813214835518,-0.03510945190093924,0.03777351355330815,-0.07000838091848671,0.04686431550761112
RAC1P,0.058069781150470554,0.07495472164309619,0.0027486338899694114,0.028691233849401133,-0.11476813214835518,0.0,0.08884603589782994,0.03634969444513874,-0.03754107688863578,0.08617770908842112
NOC,-0.0003154900885514282,0.11095741844808243,0.032565522755397314,0.2357043834494672,-0.03510945190093924,0.08884603589782994,0.0,-0.04198709685949997,-0.15318142928503597,0.17122817205500324
NPF,-0.07050276782158309,0.1463036095219982,0.03501436678313486,0.31725057223177594,0.03777351355330815,0.03634969444513874,-0.04198709685949997,-1.5543122344752192e-15,-0.03339286670224574,0.12166223661615228
OWN_RENT,-0.0023336969658257697,0.02087632339414968,0.009093873872238053,0.036980952450528765,-0.07000838091848671,-0.03754107688863578,-0.15318142928503597,-0.03339286670224574,-1.0547118733938987e-14,-0.06557365198250972
PINCP_DECILE,-0.03573253347689804,-0.38518147997532903,0.14126105648866286,-0.08528390176806744,0.04686431550761112,0.08617770908842112,0.17122817205500324,0.12166223661615228,-0.06557365198250972,1.6653345369377348e-15
