,Target samples,Deid. samples
0,30,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,18,2
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,12,3
21,0,0
22,0,0
23,0,0
24,0,0
25,63,21
26,0,0
27,190,72
28,0,0
29,0,0
30,0,0
31,0,0
32,173,81
33,0,0
34,0,0
35,0,0
36,0,0
37,177,102
38,160,98
39,0,0
40,0,0
41,0,0
42,103,74
43,0,0
44,0,0
45,1388,1123
46,0,0
47,0,0
48,885,831
49,2234,2166
50,9,9
51,0,0
52,447,492
53,0,0
54,93,108
55,908,1128
56,0,0
57,0,0
58,0,0
59,565,802
60,2,3
61,23,36
62,17,28
63,0,0
64,0,0
65,0,0
66,25,48
67,2,4
68,0,0
69,0,0
70,0,0
71,2,5
72,99,253
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,1,5
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,8,111
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,29
