,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-7.549516567451064e-15,0.012178854674753117,0.24533201824587583,0.01776037905373755,0.024516970880735012,-0.05287146932286153,0.004607237806847353,-0.03716230921696586,0.20070395072195582,-0.08205461966414185
AGEP,0.012178854674753117,7.771561172376096e-16,0.0322758112853512,-0.23393783397796514,0.035030696747644405,0.08045528546217319,0.05371426572204735,0.10059384798557147,-0.09148928489739133,-0.08241732883761577
SEX,0.24533201824587583,0.0322758112853512,-1.4432899320127035e-14,0.03460142509126839,0.076432752349011,-0.0001562065700067075,-0.019764705073056728,0.05196648504214293,0.21543342501658477,-0.18661739133773625
MSP,0.01776037905373755,-0.23393783397796514,0.03460142509126839,0.0,0.07904336439549534,0.11976604067719468,0.10870234835621145,-0.006879680370947661,0.21905821762493263,-0.25123555911854806
HISP,0.024516970880735012,0.035030696747644405,0.076432752349011,0.07904336439549534,0.0,0.2599661144824558,-0.0736697900499931,-0.09184434149597001,0.16913869673966897,-0.02812053365328887
RAC1P,-0.05287146932286153,0.08045528546217319,-0.0001562065700067075,0.11976604067719468,0.2599661144824558,5.773159728050814e-15,-0.1254878653039768,-0.08144763048003384,0.14659455034628271,0.006615826858633461
NOC,0.004607237806847353,0.05371426572204735,-0.019764705073056728,0.10870234835621145,-0.0736697900499931,-0.1254878653039768,-1.4432899320127035e-15,-0.013251185261160203,-0.09887864051384135,0.043907968022493055
NPF,-0.03716230921696586,0.10059384798557147,0.05196648504214293,-0.006879680370947661,-0.09184434149597001,-0.08144763048003384,-0.013251185261160203,-1.021405182655144e-14,-0.05465154355781851,0.06291621530559247
OWN_RENT,0.20070395072195582,-0.09148928489739133,0.21543342501658477,0.21905821762493263,0.16913869673966897,0.14659455034628271,-0.09887864051384135,-0.05465154355781851,-5.88418203051333e-15,-0.1546681431318923
PINCP_DECILE,-0.08205461966414185,-0.08241732883761577,-0.18661739133773625,-0.25123555911854806,-0.02812053365328887,0.006615826858633461,0.043907968022493055,0.06291621530559247,-0.1546681431318923,0.0
