,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.1435297153639112e-14,0.019603329273969988,0.01127079757481441,-0.0032375793964760716,-0.03994148214009513,0.002810441649127863,-0.0009924873759563405,0.029856641767529626,-0.026522200585632556,-0.030358294218449905
AGEP,0.019603329273969988,-6.661338147750939e-16,-0.05377736609421487,-0.15991352168151635,0.15462449069810155,0.12175038013314227,0.5339129291427588,0.4461322888600326,0.13902361852078765,-0.5778818521208239
SEX,0.01127079757481441,-0.05377736609421487,0.0,-0.005497248154363052,-0.03249736327857201,0.010629974492182006,-0.017228290763822183,0.024036341522487903,-0.013107559777171434,0.1399804672599772
MSP,-0.0032375793964760716,-0.15991352168151635,-0.005497248154363052,-4.440892098500626e-16,0.05260744463945598,0.041571992435621305,0.35202844446012393,0.36406914535590673,0.07098627728121207,-0.2351025605196842
HISP,-0.03994148214009513,0.15462449069810155,-0.03249736327857201,0.05260744463945598,2.220446049250313e-15,-0.1706521653771926,-0.10337057921887707,-0.08473372156183603,-0.040136916332123865,0.09414574541355814
RAC1P,0.002810441649127863,0.12175038013314227,0.010629974492182006,0.041571992435621305,-0.1706521653771926,-1.3322676295501878e-14,-0.03543854325822471,-0.046739581363270236,0.027190546654697233,0.08416509060484681
NOC,-0.0009924873759563405,0.5339129291427588,-0.017228290763822183,0.35202844446012393,-0.10337057921887707,-0.03543854325822471,0.0,-0.6201129674490841,-0.0955808205641838,0.3191594094745258
NPF,0.029856641767529626,0.4461322888600326,0.024036341522487903,0.36406914535590673,-0.08473372156183603,-0.046739581363270236,-0.6201129674490841,0.0,-0.007913542734401095,0.27494618067038684
OWN_RENT,-0.026522200585632556,0.13902361852078765,-0.013107559777171434,0.07098627728121207,-0.040136916332123865,0.027190546654697233,-0.0955808205641838,-0.007913542734401095,-9.547918011776346e-15,0.05343558161397269
PINCP_DECILE,-0.030358294218449905,-0.5778818521208239,0.1399804672599772,-0.2351025605196842,0.09414574541355814,0.08416509060484681,0.3191594094745258,0.27494618067038684,0.05343558161397269,0.0
