,Target samples,Deid. samples
0,16,0
1,0,0
2,0,0
3,29,1
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,15,6
29,0,0
30,19,8
31,0,0
32,0,0
33,8,4
34,72,37
35,0,0
36,0,0
37,0,0
38,5,3
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,572,479
47,0,0
48,1047,951
49,536,511
50,1608,1595
51,3393,3525
52,21,23
53,0,0
54,0,0
55,0,0
56,236,298
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,28,47
64,0,0
65,0,0
66,0,0
67,2,4
68,0,0
69,0,0
70,18,42
71,0,0
72,0,0
73,8,22
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,1,8
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,70
