,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,-2.220446049250313e-16,0.025948575048700902,0.0069093607434432165,0.051285394551812746,-0.08726673920016338,-0.018100624239006463,-0.05905076976358595,-0.06168820082547343,-0.0037138440571657244,0.055508220806698455,0.12765283008878264,-0.019345553796819043,0.06405369935585507,0.009176463093816095,-0.04073484114595959,0.013127123426229775,0.01904575740187523,-0.009879267346163621,0.009007857005468115
AGEP,0.025948575048700902,0.0,0.03815039638346094,-0.08393858935015816,0.053203427045441426,0.06995664528334998,0.25384521244643804,0.1912776913577124,0.04696905175060559,0.10179596202797783,0.007928598125380071,-0.01055717935659467,-0.14860019648597714,-0.1708734000653774,-0.11128289369586458,-0.030783743753101528,-0.024376432302530383,0.07779143248073156,0.1270595159705194
SEX,0.0069093607434432165,0.03815039638346092,0.0,-0.007305359338575323,-0.024654766483414636,-0.0228455339682972,-0.02946124925452103,-0.01749145682922232,0.05340578355001138,-0.03178440719540178,-0.019139646779851964,-0.031242498975585477,0.004026966477638071,0.09353544048608946,0.1221859718727738,0.0023687230563741724,0.009978348300993565,-0.012257215598065668,-0.031661386395565136
MSP,0.051285394551812746,-0.08393858935015816,-0.007305359338575323,0.0,-0.018272964145182563,-0.045056441923923066,0.11976405495886688,0.009853348763849468,-0.20199025111915178,-0.06470866004370589,-0.10341923548843328,-0.0604351225139243,-0.025506638266965753,-0.00991170743545719,0.00729216511629837,-0.06827450022859925,-0.05698901950583542,0.011699571582935907,0.021149132867232648
HISP,-0.08726673920016338,0.053203427045441426,-0.024654766483414636,-0.018272964145182563,2.220446049250313e-16,-0.07266535124443342,-0.06360761267336575,-0.07308889191645666,0.00918891992783143,-0.1356411384567707,-0.15155175865140363,0.004805895306322612,0.1166350150673602,0.07215105043845876,0.016051530475758906,0.02853200454548809,0.014788054529406885,0.009939862729096785,-0.01826930805997101
RAC1P,-0.018100624239006463,0.06995664528335,-0.0228455339682972,-0.045056441923923066,-0.07266535124443342,0.0,-0.020923554759945805,-0.0870335605204984,0.04568579338701437,-0.14245487665151219,0.01111182111597514,0.04823601298890755,0.11234624892637295,0.09529770731738246,0.020740232086081244,0.030802861299369863,0.05031584402551522,0.014691832430032426,-0.035931567314315224
NOC,-0.05905076976358595,0.25384521244643804,-0.02946124925452103,0.11976405495886683,-0.06360761267336575,-0.020923554759945805,0.0,-0.03507363152518128,0.43177404855469553,-0.19530430039692714,0.05240153865707436,0.04109476771481346,0.13409433249432223,0.11658438981708677,0.03869030910458115,0.034547212930765105,-0.00902979843333944,-0.0601189637871773,-0.0960216665282452
NPF,-0.06168820082547343,0.1912776913577124,-0.01749145682922232,0.009853348763849468,-0.07308889191645665,-0.08703356052049842,-0.03507363152518117,0.0,0.28638407310110237,-0.009596208973370622,0.06161385324334491,0.0347552325484493,0.1358634772664552,0.12507715916031592,0.043272624219785005,0.028163900838992673,-0.013709609969086736,-0.044741915373733364,-0.07983676668665336
HOUSING_TYPE,-0.0037138440571657175,0.046969051750605596,0.05340578355001138,-0.20199025111915178,0.009188919927831432,0.04568579338701437,0.43177404855469553,0.2863840731011024,0.0,0.021052639388366934,-0.053173350696767624,0.08247421132221319,0.00587411497321633,0.002981657754415154,0.021826578817349465,0.09277350028646893,0.04939971122944193,0.024661598168398365,0.013861557549690883
OWN_RENT,0.055508220806698455,0.10179596202797782,-0.03178440719540178,-0.06470866004370589,-0.1356411384567707,-0.14245487665151219,-0.19530430039692714,-0.009596208973370622,0.021052639388366934,0.0,-0.18535716131866792,-0.07351906649985412,8.327933504204826e-05,-0.010810151119213518,0.006859573580438081,-0.0136898725230695,0.0031585624693731013,0.016559417978690854,-0.02606758634883689
DENSITY,0.12765283008878267,0.007928598125380071,-0.019139646779851967,-0.10341923548843328,-0.15155175865140363,0.01111182111597514,0.05240153865707436,0.06161385324334491,-0.053173350696767624,-0.18535716131866792,-1.1102230246251565e-16,-0.06671518939459596,-0.05870005346269615,-0.028379039537409244,0.03442207716354382,-0.02022178385960591,-0.007910999794532445,-0.0054266882239417695,-0.0664878861972717
INDP_CAT,-0.019345553796819043,-0.01055717935659467,-0.031242498975585477,-0.0604351225139243,0.004805895306322612,0.04823601298890755,0.04109476771481345,0.0347552325484493,0.08247421132221319,-0.07351906649985411,-0.06671518939459596,0.0,-0.22997517408678442,-0.23145536083737675,-0.005156892162567722,-0.08652190109549812,-0.15480068735947256,-0.06380262963083952,-0.024255222320011302
EDU,0.06405369935585507,-0.14860019648597717,0.004026966477638071,-0.025506638266965725,0.11663501506736021,0.11234624892637295,0.13409433249432223,0.13586347726645517,0.00587411497321633,8.327933504204826e-05,-0.05870005346269615,-0.22997517408678445,0.0,-0.011457004607343002,-0.043030608858801674,-0.1975738772581062,-0.2041526195064321,-0.04449076158385496,-0.00498425482616287
PINCP_DECILE,0.009176463093816097,-0.17087340006537738,0.09353544048608946,-0.00991170743545719,0.07215105043845876,0.09529770731738246,0.11658438981708674,0.12507715916031592,0.002981657754415154,-0.010810151119213515,-0.028379039537409244,-0.23145536083737675,-0.011457004607343002,0.0,-0.07528535296470112,-0.15869230624386102,-0.17151531057652092,-0.03861930084834492,0.022962790224563056
DVET,-0.04073484114595959,-0.11128289369586458,0.12218597187277382,0.00729216511629837,0.016051530475758906,0.020740232086081244,0.03869030910458115,0.043272624219785005,0.021826578817349465,0.006859573580438081,0.03442207716354382,-0.005156892162567723,-0.04303060885880168,-0.07528535296470112,0.0,0.018693892039615436,0.05967210503720591,0.05945227902520831,0.09165903813405676
DREM,0.013127123426229775,-0.030783743753101528,0.0023687230563741724,-0.06827450022859922,0.028532004545488085,0.030802861299369863,0.034547212930765105,0.028163900838992673,0.09277350028646893,-0.0136898725230695,-0.020221783859605907,-0.08652190109549815,-0.1975738772581062,-0.15869230624386102,0.018693892039615436,2.220446049250313e-16,-0.40276531093794454,-0.12537029129036184,-0.07470539974154786
DPHY,0.01904575740187523,-0.02437643230253038,0.009978348300993565,-0.05698901950583542,0.014788054529406885,0.05031584402551523,-0.009029798433339446,-0.013709609969086736,0.04939971122944192,0.0031585624693731013,-0.007910999794532449,-0.15480068735947256,-0.2041526195064321,-0.17151531057652092,0.05967210503720591,-0.40276531093794454,0.0,-0.15164327601741498,-0.09882858002604084
DEYE,-0.009879267346163621,0.07779143248073156,-0.012257215598065668,0.01169957158293591,0.009939862729096784,0.014691832430032425,-0.0601189637871773,-0.044741915373733364,0.024661598168398365,0.016559417978690854,-0.0054266882239417695,-0.06380262963083952,-0.04449076158385496,-0.03861930084834491,0.05945227902520831,-0.12537029129036184,-0.15164327601741498,2.220446049250313e-16,-0.265221544851205
DEAR,0.009007857005468117,0.1270595159705194,-0.031661386395565136,0.021149132867232648,-0.018269308059971005,-0.035931567314315224,-0.09602166652824519,-0.07983676668665336,0.013861557549690887,-0.02606758634883689,-0.06648788619727171,-0.024255222320011288,-0.00498425482616287,0.022962790224563052,0.09165903813405676,-0.07470539974154787,-0.09882858002604084,-0.265221544851205,0.0
