,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,0.0,0.020257494999565428,0.00027889960140864943,0.05825277342874407,-0.09309725823718079,0.09253414531164715,-0.05336255342146399,-0.06522660528943576,0.05495917654673809,0.012168311570339745,-0.0061364173501952755,-0.016234601175881408,0.06296127829512772,0.007884020148492998,-0.02562322863500997,0.01312020791698248,0.01776102468644258,-0.012990075921733669,-0.0026365284780997004
AGEP,0.020257494999565428,0.0,-0.03762302431386739,-0.0608057869045452,0.09760650354308881,0.07134123734446647,0.3293534956223508,0.2629873172047517,0.05043001161053601,0.09949557039845658,0.014473369333752623,-0.08614979805677055,-0.34259956338012765,-0.39636730774104106,-0.0755570317603707,-0.16498796625832993,-0.007931730482899916,0.09433161188429887,0.1762118940730777
SEX,0.0002788996014086503,-0.037623024313867395,-1.1102230246251565e-16,0.004921404034647046,0.0025997577087031928,-0.015771915017908512,-0.013709531624003485,-0.0176876685962618,0.04754447917856279,-0.02548205006033888,-0.010246016666562167,-0.034386631223066844,-0.02758864370820438,0.07457925454945348,0.08884618882962503,-0.017599978359885124,0.025583352593636817,-0.016606879880638345,-0.058612097665036805
MSP,0.05825277342874407,-0.0608057869045452,0.004921404034647046,0.0,-0.013781906199762205,-0.04214159719526625,0.4025889091449342,0.42681580781880746,-0.2501020861657633,-0.040919256145830855,-0.1021785208599071,-0.23193082682834257,-0.1734117043800193,-0.13902865034703887,0.008988943055342407,-0.1798118908910653,-0.1553954231534815,0.037430282051622625,0.007596741484662344
HISP,-0.09309725823718079,0.09760650354308881,0.0025997577087031928,-0.013781906199762205,2.220446049250313e-16,-0.0683145890049869,-0.06171309974014493,-0.0881449779525315,0.0018890265527556436,-0.12068282597058329,-0.13184104329712532,0.02219196382959984,0.13204281034351095,0.08590178349008343,0.03485276969320751,0.0007667383424383167,0.001377376835734388,-0.006998781004290015,-0.027792618117931253
RAC1P,0.09253414531164715,0.07134123734446648,-0.015771915017908512,-0.04214159719526625,-0.0683145890049869,-2.220446049250313e-16,-0.031083050600642544,-0.0817816360909625,-0.0013358533360157444,-0.13831028751218077,-0.14735841692068816,0.056123109464852106,0.14521816138481977,0.14142830152916197,0.028645858179172264,0.032518799888875696,0.041494374431781354,0.015083395115006195,-0.04795480958196959
NOC,-0.05336255342146399,0.3293534956223508,-0.013709531624003481,0.4025889091449342,-0.06171309974014493,-0.03108305060064254,0.0,-0.6590876479227651,0.4449615375756455,-0.2045934969130048,0.06772110293744826,0.11531452766922186,0.20781794339608298,0.1894341576810396,0.03230334963353984,0.07982718107350381,0.028152420969214404,-0.06863120244714402,-0.10172001119678004
NPF,-0.06522660528943576,0.2629873172047517,-0.0176876685962618,0.42681580781880746,-0.08814497795253148,-0.08178163609096252,-0.659087647922765,0.0,0.3065323395849072,-0.014194098542946175,0.07541542003668729,0.11335410915371082,0.235466093244516,0.21023686878556982,0.03180864585989927,0.08212531552991091,0.01758011018540573,-0.044610033624050076,-0.08314119467980528
HOUSING_TYPE,0.0549591765467381,0.050430011610536014,0.04754447917856279,-0.2501020861657633,0.0018890265527556436,-0.0013358533360157444,0.4449615375756455,0.3065323395849073,0.0,0.4683430508115729,0.01743241013111396,0.07404091789148998,0.03823917521398806,0.11195243706319154,0.033261986337567585,0.058650294055480265,0.03472266933259158,0.02282123128652283,0.022138860049272284
OWN_RENT,0.012168311570339745,0.09949557039845656,-0.02548205006033888,-0.040919256145830855,-0.1206828259705833,-0.13831028751218077,-0.2045934969130048,-0.014194098542946175,0.46834305081157285,1.1102230246251565e-16,-0.18931635179059333,-0.07116035044575428,0.037667799289444984,0.017968750519385325,0.005723563819607217,-0.011847175670791068,0.017884911915230377,0.014647031162928436,-0.03858700590496488
DENSITY,-0.0061364173501952755,0.014473369333752623,-0.01024601666656217,-0.1021785208599071,-0.13184104329712532,-0.14735841692068816,0.06772110293744826,0.07541542003668729,0.01743241013111396,-0.18931635179059333,0.0,-0.06151903555891806,-0.06410711744857187,-0.025591786400173903,0.06122552558840724,-0.03937046552407436,-0.05518084508504429,-0.025111280340792252,-0.07024339622547421
