,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,0.0,0.02053619031537661,0.004506812013955405,0.017823672476999113,-0.027165902171729206,-0.03239350447259917,-0.013035757411486479,-0.009972291515964366,-0.008892762409415698,-0.0074665502138646644,0.0023052108826050466,-0.0029309935496403677,0.014930787373196197,0.023440784959199643,0.008376158916754292,0.00836959629827856,0.00474845049734994,0.00356301459354082,0.016332345990949345
AGEP,0.02053619031537661,0.0,-0.02611065955175687,-0.002871930756117469,0.020059313982320498,0.007570174959819112,0.09845498859588409,0.15636347391781993,-0.059111290771145256,0.024621200100328866,0.014958399261128213,0.09212625317376151,-0.010460187511410035,-0.03764457346568295,0.01632406251203594,0.0012119013595628947,0.0028513092084902214,0.023259593713012186,0.02843756713369186
SEX,0.004506812013955405,-0.02611065955175687,0.0,-0.018891221033741315,0.01189347265226413,-0.0066698685466295895,-0.0013724666617912357,0.01880821731778321,0.02009748010152633,-0.0127552344066897,-0.0008827938365911312,0.007191227362111009,-0.006353796016694738,-0.0064167659641721705,0.014351403804195834,0.005653510504772599,0.006382774768533847,-0.000870714683548008,-0.0010380342952358628
MSP,0.017823672476999113,-0.002871930756117469,-0.018891221033741315,0.0,0.007276425693081963,-0.04797609212853203,0.08308370307837726,0.1073237650418013,-0.1438296805086001,0.10618687628974058,0.012404641354025542,-0.0010320018870056402,-0.02271087845605707,0.010358006674681286,0.0015574445960774442,0.016709528638138404,0.0037150655484800565,0.021126566304677335,0.028039620653735733
HISP,-0.027165902171729206,0.020059313982320498,0.01189347265226413,0.007276425693081963,7.771561172376096e-16,-0.04555460730179789,-0.03371422053846454,-0.03595874052991288,0.0571097616673059,-0.06191761234384335,-0.02389400938239189,0.03308892101453127,0.06447608461073363,0.013652107631978591,0.043070338996489876,0.023138380423464784,0.03484403889030889,-0.03875555511917141,-0.010201684595021347
RAC1P,-0.03239350447259917,0.007570174959819112,-0.0066698685466295895,-0.04797609212853203,-0.04555460730179789,-3.9968028886505635e-15,-0.001561422074529334,0.046362460861096993,0.000752814086646271,-0.019146766322680503,-0.025210365554118236,0.031192209799044447,-0.005926910810236899,-0.00777944633936524,0.01802521999936888,-0.017633570583320653,0.0003589655133009635,-0.017039752146863235,0.005809153576903252
NOC,-0.013035757411486479,0.09845498859588409,-0.0013724666617912357,0.08308370307837726,-0.03371422053846454,-0.001561422074529334,-3.9968028886505635e-15,-0.028059703630931132,-0.0518913072063556,0.05007886262163558,-0.009555389701155848,0.0406809110325424,0.040650742013292496,0.03489325633513257,-0.007332896120613608,0.14851217252405,0.1279123546730981,0.044358010033512876,0.038827792165104125
NPF,-0.009972291515964366,0.15636347391781993,0.01880821731778321,0.1073237650418013,-0.03595874052991288,0.046362460861096993,-0.028059703630931132,0.0,-0.037525967700049456,0.07861392349283272,-0.004290635333725128,0.11098836962737577,0.09618287605742848,0.113816054677911,0.032125075911596565,0.13605899338707436,0.12625715354966455,-0.007684827618356399,-0.04718207159285291
HOUSING_TYPE,-0.008892762409415698,-0.059111290771145256,0.02009748010152633,-0.1438296805086001,0.0571097616673059,0.000752814086646271,-0.0518913072063556,-0.037525967700049456,6.439293542825908e-15,-0.029690128986337716,-0.010176014036699037,-0.06639287514951192,-0.06616350319545325,-0.07254975773102831,0.06946168651241062,-0.18024473221834894,-0.16994935174169198,-0.1216426325689234,-0.08340684595043944
OWN_RENT,-0.0074665502138646644,0.024621200100328866,-0.0127552344066897,0.10618687628974058,-0.06191761234384335,-0.019146766322680503,0.05007886262163558,0.07861392349283272,-0.029690128986337716,-2.4424906541753444e-15,-0.010325814915311232,0.06050156321866283,0.051093175005751654,0.06801640137271568,-0.07022847777186256,0.1382234206714932,0.12138597336413143,0.12145965046171789,0.06345031814590155
DENSITY,0.0023052108826050466,0.014958399261128213,-0.0008827938365911312,0.012404641354025542,-0.02389400938239189,-0.025210365554118236,-0.009555389701155848,-0.004290635333725128,-0.010176014036699037,-0.010325814915311232,-3.219646771412954e-15,0.009155040982495134,0.011246177641502347,0.026596452107585614,0.02124157050795259,-0.0023336491032621455,-0.005481753230133616,-0.0072894083765566555,-0.007349224245512147
INDP_CAT,-0.0029309935496403677,0.09212625317376151,0.007191227362111009,-0.0010320018870056402,0.03308892101453127,0.031192209799044447,0.0406809110325424,0.11098836962737577,-0.06639287514951192,0.06050156321866283,0.009155040982495134,-3.219646771412954e-15,0.009596773043771156,0.019377366322590128,0.07898418564567386,-0.003616705699830053,-0.022477112557925782,-0.06843294927563247,-0.08335619109236757
EDU,0.014930787373196197,-0.010460187511410035,-0.006353796016694738,-0.02271087845605707,0.06447608461073363,-0.005926910810236899,0.040650742013292496,0.09618287605742848,-0.06616350319545325,0.051093175005751654,0.011246177641502347,0.009596773043771156,-4.6629367034256575e-15,0.0075363351348390895,0.01957381788899891,-0.009202580027588225,-0.022784486958129513,-0.016023642087980797,-0.028143154777392432
PINCP_DECILE,0.023440784959199643,-0.03764457346568295,-0.0064167659641721705,0.010358006674681286,0.013652107631978591,-0.00777944633936524,0.03489325633513257,0.113816054677911,-0.07254975773102831,0.06801640137271568,0.026596452107585614,0.019377366322590128,0.0075363351348390895,-4.6629367034256575e-15,-0.0014538866255406208,0.009168879006639985,0.0016242247075528016,-0.0035929407980031364,-0.01351969753246473
DVET,0.008376158916754292,0.01632406251203594,0.014351403804195834,0.0015574445960774442,0.043070338996489876,0.01802521999936888,-0.007332896120613608,0.032125075911596565,0.06946168651241062,-0.07022847777186256,0.02124157050795259,0.07898418564567386,0.01957381788899891,-0.0014538866255406208,0.0,-0.027465671285245206,-0.025436188139948,-0.06444276191531736,-0.09107511108984531
DREM,0.00836959629827856,0.0012119013595628947,0.005653510504772599,0.016709528638138404,0.023138380423464784,-0.017633570583320653,0.14851217252405,0.13605899338707436,-0.18024473221834894,0.1382234206714932,-0.0023336491032621455,-0.003616705699830053,-0.009202580027588225,0.009168879006639985,-0.027465671285245206,1.2212453270876722e-15,-0.006613722479345885,0.03543925719117409,0.018754612470666336
DPHY,0.00474845049734994,0.0028513092084902214,0.006382774768533847,0.0037150655484800565,0.03484403889030889,0.0003589655133009635,0.1279123546730981,0.12625715354966455,-0.16994935174169198,0.12138597336413143,-0.005481753230133616,-0.022477112557925782,-0.022784486958129513,0.0016242247075528016,-0.025436188139948,-0.006613722479345885,-9.658940314238862e-15,0.028186604888564795,-0.01935418416351308
DEYE,0.00356301459354082,0.023259593713012186,-0.000870714683548008,0.021126566304677335,-0.03875555511917141,-0.017039752146863235,0.044358010033512876,-0.007684827618356399,-0.1216426325689234,0.12145965046171789,-0.0072894083765566555,-0.06843294927563247,-0.016023642087980797,-0.0035929407980031364,-0.06444276191531736,0.03543925719117409,0.028186604888564795,3.1086244689504383e-15,-0.01510740622088319
DEAR,0.016332345990949345,0.02843756713369186,-0.0010380342952358628,0.028039620653735733,-0.010201684595021347,0.005809153576903252,0.038827792165104125,-0.04718207159285291,-0.08340684595043944,0.06345031814590155,-0.007349224245512147,-0.08335619109236757,-0.028143154777392432,-0.01351969753246473,-0.09107511108984531,0.018754612470666336,-0.01935418416351308,-0.01510740622088319,2.4424906541753444e-15
