,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,5.218048215738236e-15,-0.0016582128540526056,-0.01597083256506263,-0.18776513453873284,-0.0853769125099834,0.021979031135642313,-0.019449305600187247,-0.016463442895853192,-0.09941830223823685,0.08409062518058417,1.0176338634467663,-0.13224877320847922,0.0709675925014963,-0.09413818102963073,-0.05304259777737385,0.12176803285959617,0.08991660253440517,0.027875117907453218,0.03557767122949975
AGEP,-0.0016582128540526056,0.0,0.07255294004950025,-0.010381161469947817,0.24496567264001678,0.22095707320366573,0.5045812624096694,0.40330892562104853,0.00700923139703355,0.06272697508662467,0.18589535894755577,0.22843180939185795,-0.21710905445978534,-0.05029468405017523,0.08326767336901977,-0.03636393884430228,-0.06030062583771606,0.028787413363568562,0.12962855587993027
SEX,-0.01597083256506263,0.07255294004950025,2.6645352591003757e-15,0.019276279825784,-0.06402053174448735,0.008722772056804886,-0.06788107515029865,0.04948372983526735,0.04462113357343085,-0.054366666524145235,0.0965833488563844,0.07833594275768746,-0.01574867868949891,-0.026840872384461367,0.13661472964915403,0.013535579958732072,0.08088875312202626,0.07299013852434827,0.05435526812583552
MSP,-0.18776513453873284,-0.010381161469947817,0.019276279825784,1.3322676295501878e-15,0.12037393493880766,0.02741706604152994,0.4572739430342457,0.43915200676892874,-0.03006451462000294,-0.024877871877307927,0.11277556321279972,0.059446341079042286,-0.15850369909675727,-0.054885933259001374,0.13407491837297345,-0.10352793390862758,-0.09919648629906674,-0.06121714815450236,-0.08742987059999405
HISP,-0.0853769125099834,0.24496567264001678,-0.06402053174448735,0.12037393493880766,-9.992007221626409e-16,0.09289683329062867,-0.0050589762587859854,0.06689509798173363,0.3188558750701385,-0.08647992348880942,0.07857327548450468,0.19710143791498935,0.2533113406639877,0.1248195991342685,0.500613199931826,-0.07257250537951937,-0.05970255075404799,-0.346909213220236,-0.42298642131476477
RAC1P,0.021979031135642313,0.22095707320366573,0.008722772056804886,0.02741706604152994,0.09289683329062867,1.7763568394002505e-15,0.0038481656794117913,0.06238804863942621,0.17658011367071158,-0.019494347164760135,-0.08883044088171382,0.0811491611584354,0.1207241717969454,0.16630169591455185,0.29274420219719327,0.006184836134802127,0.03159839783775492,-0.2517748412311882,-0.24472524769987336
NOC,-0.019449305600187247,0.5045812624096694,-0.06788107515029865,0.4572739430342457,-0.0050589762587859854,0.0038481656794117913,0.0,-0.21729676996369773,0.053509298375379294,0.05468494126477877,-0.1399411627581542,0.23305185281455465,0.3927264080014679,0.2932737068889065,0.08229016830509917,0.06555096493380942,0.08354420025688908,-0.324388253809826,-0.3473648082824642
NPF,-0.016463442895853192,0.40330892562104853,0.04948372983526735,0.43915200676892874,0.06689509798173363,0.06238804863942621,-0.21729676996369773,-8.881784197001252e-16,-0.02781879843810947,0.22001698118215612,-0.11674941029676154,0.15390449469673365,0.269729638379257,0.29689116645440516,0.07852585616960467,0.014641268298185572,0.015460065277336212,-0.23163389469406426,-0.22526442643429695
HOUSING_TYPE,-0.09941830223823685,0.00700923139703355,0.04462113357343085,-0.03006451462000294,0.3188558750701385,0.17658011367071158,0.053509298375379294,-0.02781879843810947,1.5654144647214707e-14,-0.05419229148430055,0.12680488159267686,0.1360657144128832,-0.0042212227992985095,0.09284458252116333,0.4740050891464655,-0.1294278486026772,-0.05884286624669381,-0.23009020162213253,-0.31130228976229846
OWN_RENT,0.08409062518058417,0.06272697508662467,-0.054366666524145235,-0.024877871877307927,-0.08647992348880942,-0.019494347164760135,0.05468494126477877,0.22001698118215612,-0.05419229148430055,-6.661338147750939e-16,-0.03496454850283621,-0.019980016901389418,0.11349011587492285,0.07136628070272924,-0.2244226746152672,0.18246578091346083,0.14919131568751398,0.05893249818865698,0.06311685874537545
DENSITY,1.0176338634467663,0.18589535894755577,0.0965833488563844,0.11277556321279972,0.07857327548450468,-0.08883044088171382,-0.1399411627581542,-0.11674941029676154,0.12680488159267686,-0.03496454850283621,4.107825191113079e-15,0.17371357078133193,0.1520602202959395,0.19994276516113463,0.15083692669953666,0.261676669302472,0.28946124280234203,-0.016366061239632544,-0.0033987210181104567
INDP_CAT,-0.13224877320847922,0.22843180939185795,0.07833594275768746,0.059446341079042286,0.19710143791498935,0.0811491611584354,0.23305185281455465,0.15390449469673365,0.1360657144128832,-0.019980016901389418,0.17371357078133193,-5.551115123125783e-16,-0.1744351466285625,-0.167884532180429,0.1918092380769318,-0.040429360147822946,-0.12162384781915758,-0.18828777525662554,-0.1379922020998079
EDU,0.0709675925014963,-0.21710905445978534,-0.01574867868949891,-0.15850369909675727,0.2533113406639877,0.1207241717969454,0.3927264080014679,0.269729638379257,-0.0042212227992985095,0.11349011587492285,0.1520602202959395,-0.1744351466285625,-1.9984014443252818e-15,-0.37604398923015564,-0.10030634078277426,-0.13888440222464254,-0.13319761817013104,0.00851372330212782,-0.11623907585637902
PINCP_DECILE,-0.09413818102963073,-0.05029468405017523,-0.026840872384461367,-0.054885933259001374,0.1248195991342685,0.16630169591455185,0.2932737068889065,0.29689116645440516,0.09284458252116333,0.07136628070272924,0.19994276516113463,-0.167884532180429,-0.37604398923015564,3.3306690738754696e-16,-0.00948596788896855,-0.0530770927864615,-0.08886114533394027,0.06368239268795613,0.014152082929169849
DVET,-0.05304259777737385,0.08326767336901977,0.13661472964915403,0.13407491837297345,0.500613199931826,0.29274420219719327,0.08229016830509917,0.07852585616960467,0.4740050891464655,-0.2244226746152672,0.15083692669953666,0.1918092380769318,-0.10030634078277426,-0.00948596788896855,-8.881784197001252e-16,-0.13860625190340833,-0.15228647804751608,-0.3580954218424544,-0.23064578692597046
DREM,0.12176803285959617,-0.03636393884430228,0.013535579958732072,-0.10352793390862758,-0.07257250537951937,0.006184836134802127,0.06555096493380942,0.014641268298185572,-0.1294278486026772,0.18246578091346083,0.261676669302472,-0.040429360147822946,-0.13888440222464254,-0.0530770927864615,-0.13860625190340833,3.3306690738754696e-16,-0.1496502145667895,0.18446063244274896,0.20341164055510805
DPHY,0.08991660253440517,-0.06030062583771606,0.08088875312202626,-0.09919648629906674,-0.05970255075404799,0.03159839783775492,0.08354420025688908,0.015460065277336212,-0.05884286624669381,0.14919131568751398,0.28946124280234203,-0.12162384781915758,-0.13319761817013104,-0.08886114533394027,-0.15228647804751608,-0.1496502145667895,0.0,0.05829574241368288,0.05329841930410539
DEYE,0.027875117907453218,0.028787413363568562,0.07299013852434827,-0.06121714815450236,-0.346909213220236,-0.2517748412311882,-0.324388253809826,-0.23163389469406426,-0.23009020162213253,0.05893249818865698,-0.016366061239632544,-0.18828777525662554,0.00851372330212782,0.06368239268795613,-0.3580954218424544,0.18446063244274896,0.05829574241368288,-1.7763568394002505e-15,0.11472547807449343
DEAR,0.03557767122949975,0.12962855587993027,0.05435526812583552,-0.08742987059999405,-0.42298642131476477,-0.24472524769987336,-0.3473648082824642,-0.22526442643429695,-0.31130228976229846,0.06311685874537545,-0.0033987210181104567,-0.1379922020998079,-0.11623907585637902,0.014152082929169849,-0.23064578692597046,0.20341164055510805,0.05329841930410539,0.11472547807449343,-5.10702591327572e-15
