,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-1.1102230246251565e-16,-0.004522140876834044,0.07469413597404367,0.08482153758723215,-0.0821714043854653,0.007396296956532791,0.0645318451297206,0.07831315405436667,,0.07990256638278527
SEX,-0.004522140876834044,1.1102230246251565e-16,-0.056189410177845844,-0.010441188266938971,-0.04219444108344884,-0.004433297234151454,-0.025620144101382407,0.08413568599075494,,-0.0006411456149544095
MSP,0.07469413597404367,-0.056189410177845844,-2.220446049250313e-16,-0.014802980594846027,-0.07472160606923686,-0.0400214442296566,0.2026915236229008,0.13686268135498258,,0.0354758819259617
RAC1P,0.08482153758723215,-0.010441188266938975,-0.014802980594846027,-2.220446049250313e-16,-0.06933264911166953,-0.0793324533656502,0.031093133489488278,0.08094056748133055,,-0.03663641094173563
HOUSING_TYPE,-0.08217140438546527,-0.04219444108344884,-0.0747216060692368,-0.06933264911166953,0.0,0.11853940376673083,0.019808576008159183,0.051419802928373906,,0.07948165568004958
OWN_RENT,0.007396296956532787,-0.004433297234151456,-0.0400214442296566,-0.0793324533656502,0.11853940376673078,-1.1102230246251565e-16,0.008673192737365486,-0.009086444499101936,,-0.05565492061821635
EDU,0.06453184512972066,-0.025620144101382407,0.20269152362290083,0.031093133489488275,0.01980857600815919,0.008673192737365484,0.0,0.011064202594110117,,-0.023027080490482386
PINCP_DECILE,0.07831315405436662,0.08413568599075494,0.1368626813549826,0.08094056748133055,0.05141980292837388,-0.009086444499101936,0.011064202594110006,2.220446049250313e-16,,-0.01613622311180938
DVET,,,,,,,,,,
DEYE,0.07990256638278527,-0.0006411456149544113,0.035475881925961704,-0.036636410941735635,0.07948165568004958,-0.05565492061821635,-0.02302708049048239,-0.016136223111809383,,-1.1102230246251565e-16
