,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,-0.027733420392377375,0.010129213388280291,0.02932486896456672,0.047901334516349314,0.06506485499915018,-0.024446314860982976,-0.03644526811942683,0.02073474285568918,-0.019353465194592603
AGEP,-0.027733420392377375,0.0,-0.046634953020415655,-0.08618299410965413,0.07579770520060394,0.1294339485486626,0.3786703101594367,0.3180173998617687,0.02582649353407398,-0.3440206569560429
SEX,0.010129213388280291,-0.046634953020415655,1.1102230246251565e-16,-0.025176366845136834,0.003158448457005013,-0.00917361798232243,0.028317924436638768,0.051167921041451646,0.011107165737032172,0.1126206191685775
MSP,0.029324868964566726,-0.08618299410965413,-0.025176366845136834,0.0,-0.004138815909208808,0.00741127879231779,0.4268131894824894,0.4052430934339418,0.017915600526832026,-0.09618502673964142
HISP,0.047901334516349314,0.07579770520060393,0.0031584484570050166,-0.004138815909208808,-2.220446049250313e-16,-0.11407042624450037,-0.03031142761853356,-0.028397826059704624,-0.06689315191754075,0.07586003559069397
RAC1P,0.06506485499915018,0.1294339485486626,-0.009173617982322434,0.007411278792317788,-0.11407042624450037,-2.220446049250313e-16,-0.08828319082665102,-0.04989411831033312,-0.03398267110648615,0.07107695392841124
NOC,-0.024446314860982976,0.3786703101594367,0.02831792443663877,0.4268131894824894,-0.030311427618533556,-0.08828319082665102,0.0,-0.6660193122005204,-0.1831772003009885,0.15683714521578945
NPF,-0.03644526811942683,0.3180173998617687,0.051167921041451646,0.4052430934339419,-0.02839782605970462,-0.04989411831033311,-0.6660193122005205,0.0,0.0035671896133673076,0.14399143905304734
OWN_RENT,0.02073474285568918,0.025826493534073975,0.01110716573703217,0.017915600526832026,-0.06689315191754075,-0.03398267110648615,-0.18317720030098852,0.003567189613367308,0.0,-0.04123312581238189
PINCP_DECILE,-0.0193534651945926,-0.34402065695604295,0.1126206191685775,-0.09618502673964141,0.07586003559069397,0.07107695392841124,0.15683714521578943,0.14399143905304734,-0.04123312581238189,0.0
