,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,2.1094237467877974e-15,0.015187304497064735,0.035175689855167384,0.01489879274625261,-0.04541697379088744,0.0036274357448292313,-0.03246195325717794,-0.04377839888539645,-0.02133595503987576,0.0664156978132746
AGEP,0.015187304497064735,-2.220446049250313e-16,0.001788829167672784,0.025148235885702044,0.03229396644968635,0.061631828553688914,0.06611026762582844,0.39470281554099784,0.042999714605073805,-0.5628365990451418
SEX,0.035175689855167384,0.001788829167672784,-1.5543122344752192e-15,-0.00878085530874698,0.0019703293906903428,0.018900771542456257,-0.024482872912303548,0.03779703934795397,-0.03322504991927711,0.022712817198148466
MSP,0.01489879274625261,0.025148235885702044,-0.00878085530874698,0.0,-0.013040140217882797,0.007950860127264116,0.10785463145634394,0.4522135508849802,-0.01317854496155705,-0.4401593006111168
HISP,-0.04541697379088744,0.03229396644968635,0.0019703293906903428,-0.013040140217882797,0.0,-0.08255952680185011,0.0018326115234785154,-0.08831159544617669,-0.005390803433649366,0.04320285647017211
RAC1P,0.0036274357448292313,0.061631828553688914,0.018900771542456257,0.007950860127264116,-0.08255952680185011,0.0,-0.006668131075129556,-0.13736919885009907,-0.006404567320611065,0.06250268048951668
NOC,-0.03246195325717794,0.06611026762582844,-0.024482872912303548,0.10785463145634394,0.0018326115234785154,-0.006668131075129556,0.0,-0.7239475705295664,-0.053587461561568905,0.36876414175681477
NPF,-0.04377839888539645,0.39470281554099784,0.03779703934795397,0.4522135508849802,-0.08831159544617669,-0.13736919885009907,-0.7239475705295664,0.0,-0.07678417740454418,0.2771010790907549
OWN_RENT,-0.02133595503987576,0.042999714605073805,-0.03322504991927711,-0.01317854496155705,-0.005390803433649366,-0.006404567320611065,-0.053587461561568905,-0.07678417740454418,3.552713678800501e-15,-0.01604860118287096
PINCP_DECILE,0.0664156978132746,-0.5628365990451418,0.022712817198148466,-0.4401593006111168,0.04320285647017211,0.06250268048951668,0.36876414175681477,0.2771010790907549,-0.01604860118287096,-1.887379141862766e-15
