,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-8.215650382226158e-15,-0.057037914409178735,-0.0077285478126118195,0.06170821994015763,0.032090456680196444,0.23194973508328576,-0.032828554587437886,-0.07292994547202838,-0.017244366491969615,0.006323280735441624
AGEP,-0.057037914409178735,-1.6653345369377348e-15,-0.047840835991215934,-0.008173609310616302,0.11055265997338272,0.14285540324261314,0.41871608293939333,0.3113563499337211,0.04974873225930041,-0.5364574542716604
SEX,-0.0077285478126118195,-0.047840835991215934,0.0,-0.03698385657278599,0.04344997740099453,-0.014658920861160126,0.03168916737209601,0.07206053913994478,-0.020875495187406806,0.19610972315112588
MSP,0.06170821994015763,-0.008173609310616302,-0.03698385657278599,-5.551115123125783e-16,-0.026130564232360192,0.011973331756180788,0.4606118553607201,0.5496126275628239,0.12236089522024951,-0.10120702167265781
HISP,0.032090456680196444,0.11055265997338272,0.04344997740099453,-0.026130564232360192,3.6637359812630166e-15,-0.11803334249017797,0.005612840093362707,-0.012345015777247958,-0.07389765655174227,0.11716484957098611
RAC1P,0.23194973508328576,0.14285540324261314,-0.014658920861160126,0.011973331756180788,-0.11803334249017797,-8.881784197001252e-16,-0.08002147380935234,-0.08127932624456588,0.017168462348912276,0.11246862694800659
NOC,-0.032828554587437886,0.41871608293939333,0.03168916737209601,0.4606118553607201,0.005612840093362707,-0.08002147380935234,-1.9984014443252818e-15,-0.6807451373411371,-0.2437759123844409,0.22634164423189806
NPF,-0.07292994547202838,0.3113563499337211,0.07206053913994478,0.5496126275628239,-0.012345015777247958,-0.08127932624456588,-0.6807451373411371,-2.4424906541753444e-15,-0.15444028092020326,0.1671735025918631
OWN_RENT,-0.017244366491969615,0.04974873225930041,-0.020875495187406806,0.12236089522024951,-0.07389765655174227,0.017168462348912276,-0.2437759123844409,-0.15444028092020326,7.993605777301127e-15,-0.11947534081512287
PINCP_DECILE,0.006323280735441624,-0.5364574542716604,0.19610972315112588,-0.10120702167265781,0.11716484957098611,0.11246862694800659,0.22634164423189806,0.1671735025918631,-0.11947534081512287,1.1102230246251565e-15
