,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.2212453270876722e-15,0.027310395914934758,0.0032507177059696293,0.08253008285002568,-0.00926552383972079,0.0008260922596148232,-0.03856253526932822,-0.06852324150952753,-0.007181426831434256,-0.007046010852690247
AGEP,0.027310395914934758,4.440892098500626e-16,-0.02003500280715882,-0.1401970148523914,0.044106323119914394,0.117545242680561,0.3886483795856802,0.2700568031054947,0.11046171472451331,-0.43487919423945215
SEX,0.0032507177059696293,-0.02003500280715882,-4.107825191113079e-15,0.013522875741919595,-0.006512692175380358,-0.013655026007818016,-0.027144471256082565,-0.02437751080516362,-0.005765710914824022,0.027881193853859024
MSP,0.08253008285002568,-0.1401970148523914,0.013522875741919595,0.0,-0.01709057724747961,0.0053957580706851995,0.2174897989013229,0.16949191370521793,-0.010798834276841899,-0.15956830666216837
HISP,-0.00926552383972079,0.044106323119914394,-0.006512692175380358,-0.01709057724747961,3.6637359812630166e-15,0.016361333705254028,0.10698391421795003,0.09843097604939408,-0.1328895630837561,0.07412186867918757
RAC1P,0.0008260922596148232,0.117545242680561,-0.013655026007818016,0.0053957580706851995,0.016361333705254028,-2.220446049250313e-16,-0.01460968198191124,-0.06071755652586594,-0.07792440567577685,0.12113994745378161
NOC,-0.03856253526932822,0.3886483795856802,-0.027144471256082565,0.2174897989013229,0.10698391421795003,-0.01460968198191124,0.0,-0.04386049958185356,-0.1502321354263969,0.1418429229948715
NPF,-0.06852324150952753,0.2700568031054947,-0.02437751080516362,0.16949191370521793,0.09843097604939408,-0.06071755652586594,-0.04386049958185356,0.0,-0.10337705770900185,0.06901411285661638
OWN_RENT,-0.007181426831434256,0.11046171472451331,-0.005765710914824022,-0.010798834276841899,-0.1328895630837561,-0.07792440567577685,-0.1502321354263969,-0.10337705770900185,2.220446049250313e-15,0.007418949040667557
PINCP_DECILE,-0.007046010852690247,-0.43487919423945215,0.027881193853859024,-0.15956830666216837,0.07412186867918757,0.12113994745378161,0.1418429229948715,0.06901411285661638,0.007418949040667557,0.0
