,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.10606060606060602,0.0,0.0,0.22499999999999998,0.0,0.04999999999999999,-0.016710875331564984,0.0,0.0
1,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.024999999999999994,0.0,-0.002714932126696837,-0.0129973474801061,0.0,0.047619047619047616
2,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.024999999999999994,0.0,-0.005429864253393674,-0.04005305039787799,0.0,0.09523809523809523
3,0.0,0.0,0.0,0.0,-0.10606060606060605,0.0,0.0,0.024999999999999994,0.0,0.04140271493212669,-0.005570291777188326,0.0,0.0
4,0.0,0.0,0.0,0.0,-0.13636363636363635,0.0,0.0,-0.15625,0.0,-0.050226244343891405,-0.03819628647214854,0.0,0.047619047619047616
5,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.0,-0.0625,0.0,0.011312217194570137,-0.047480106100795755,0.0,0.0
6,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0062500000000000056,0.0,-0.03484162895927602,-0.024668435013262602,0.0,0.047619047619047616
7,0.0,0.0,0.0,0.0,-0.09090909090909091,0.0,0.0,0.06875,0.0,-0.002714932126696837,-0.024668435013262602,0.0,0.19047619047619047
8,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.0,-0.09375,0.0,0.05610859728506787,0.01777188328912467,0.0,0.19047619047619047
9,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,-0.0625,0.0,-0.06289592760180995,0.19257294429708224,0.0,0.38095238095238093
