,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,4.440892098500626e-16,0.009131391250253758,-0.023257594617070027,0.14021693108184316,0.10107611860148867,0.07321660125025321,-0.04847502556267519,-0.11450744523604695,-0.08669276221503922,0.13101348215985126
SEX,0.009131391250253758,0.0,-0.010249540289882276,-0.0037100682781942384,-0.03416025822830748,-0.00467214821456944,-0.027883253658877363,0.030417734517607223,0.10010345460019367,-0.008914143746490343
MSP,-0.023257594617070027,-0.010249540289882276,0.0,0.011719572634461013,-0.16860727108124557,-0.009948553306322995,-0.005675624539340729,-0.019252605018642094,0.01838736682879189,0.03729848800072649
RAC1P,0.14021693108184316,-0.0037100682781942384,0.011719572634461013,-1.5543122344752192e-15,0.05252648106657458,-0.07597923672738163,0.1075849688212253,0.11875799311246238,0.01884354645222274,-0.02168343836446689
HOUSING_TYPE,0.10107611860148867,-0.03416025822830748,-0.16860727108124557,0.05252648106657458,1.4432899320127035e-15,0.17951136284106012,0.020987228183402526,0.12246521150159065,0.011915315154348662,0.007149777874533233
OWN_RENT,0.07321660125025321,-0.00467214821456944,-0.009948553306322995,-0.07597923672738163,0.17951136284106012,3.774758283725532e-15,0.022029630031452255,-0.013228386019505219,0.006071691645402851,0.010949025704784574
EDU,-0.04847502556267519,-0.027883253658877363,-0.005675624539340729,0.1075849688212253,0.020987228183402526,0.022029630031452255,2.220446049250313e-16,-0.19736463122757808,-0.03294348983387907,-0.020188091181233204
PINCP_DECILE,-0.11450744523604695,0.030417734517607223,-0.019252605018642094,0.11875799311246238,0.12246521150159065,-0.013228386019505219,-0.19736463122757808,0.0,-0.06932789701667032,-0.02814408827992662
DVET,-0.08669276221503922,0.10010345460019367,0.01838736682879189,0.01884354645222274,0.011915315154348662,0.006071691645402851,-0.03294348983387907,-0.06932789701667032,6.661338147750939e-16,0.029405803708918567
DEYE,0.13101348215985126,-0.008914143746490343,0.03729848800072649,-0.02168343836446689,0.007149777874533233,0.010949025704784574,-0.020188091181233204,-0.02814408827992662,0.029405803708918567,2.55351295663786e-15
