,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,3.774758283725532e-15,0.021703953448308028,0.0701559414341314,0.006650439659437554,0.037084020925888195,0.07819438905663556,0.06226675534258702,0.12712186385828067,0.08541712225791448,0.05717102849480201
AGEP,0.021703953448308028,1.9984014443252818e-15,-0.026328004875004862,0.0014282400877467238,0.08634063213961715,-0.01172508413277848,-0.004638285396610986,-0.00458412464532254,-0.02373941461477244,0.05221873215864786
SEX,0.0701559414341314,-0.026328004875004862,-4.440892098500626e-16,-0.019517231729279758,0.09997418601311081,-0.029591918527476085,-0.11927866327605272,-0.056080851383227284,-0.024786322188410953,-0.016505630889469672
MSP,0.006650439659437554,0.0014282400877467238,-0.019517231729279758,-1.1102230246251565e-16,0.11744024001738394,0.06720112836355438,-0.08124283501288138,-0.012365017538709056,-0.06607229820875013,-0.05596719266631278
HISP,0.037084020925888195,0.08634063213961715,0.09997418601311081,0.11744024001738394,1.4432899320127035e-15,0.07183544051475388,-0.060176059329494005,0.04430632618562977,-0.02471016913925389,0.0778282874991658
RAC1P,0.07819438905663556,-0.01172508413277848,-0.029591918527476085,0.06720112836355438,0.07183544051475388,1.9984014443252818e-15,-0.014667475679070216,0.026049054222418377,-0.01228918092675596,-0.03307101645089716
NOC,0.06226675534258702,-0.004638285396610986,-0.11927866327605272,-0.08124283501288138,-0.060176059329494005,-0.014667475679070216,-6.661338147750939e-16,-0.018624450198078013,-0.04715012827492421,0.10214122875971046
NPF,0.12712186385828067,-0.00458412464532254,-0.056080851383227284,-0.012365017538709056,0.04430632618562977,0.026049054222418377,-0.018624450198078013,5.773159728050814e-15,0.028764558853334482,0.07094215827851438
OWN_RENT,0.08541712225791448,-0.02373941461477244,-0.024786322188410953,-0.06607229820875013,-0.02471016913925389,-0.01228918092675596,-0.04715012827492421,0.028764558853334482,-3.3306690738754696e-16,-0.04113468619424457
PINCP_DECILE,0.05717102849480201,0.05221873215864786,-0.016505630889469672,-0.05596719266631278,0.0778282874991658,-0.03307101645089716,0.10214122875971046,0.07094215827851438,-0.04113468619424457,0.0
