,feature,divergence
11,INDP,33.52811162200731
23,WGTP,10.364078027235923
22,PWGTP,9.151438936167969
14,PINCP,7.536313120414327
16,POVPIP,6.661537270168495
12,INDP_CAT,4.19872974966314
15,PINCP_DECILE,4.059611098729664
1,AGEP,4.036326530612245
13,EDU,1.115822331348701
3,MSP,0.9328897541342016
10,DENSITY,0.812107523486018
7,NPF,0.6394208088711963
0,PUMA,0.3897224954713098
9,OWN_RENT,0.37444081739886886
5,RAC1P,0.33487653880182017
6,NOC,0.1909129623934476
17,DVET,0.18537228463747876
4,HISP,0.16982828028376454
2,SEX,0.11355169740873872
20,DEYE,0.045785526535380504
8,HOUSING_TYPE,0.03330282629722711
21,DEAR,0.030984731303506798
18,DREM,0.03085154223632907
19,DPHY,0.02292164607818198
