,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,0.0,-0.0019184788753274368,-0.009453358248528656,-0.010699184727383793,0.002077185475737278,0.0068852848248570075,0.009124625042711047,0.016224295099735837,-0.007755535437773367,0.00871986246643557,0.005380337675674347,-0.0007231620370427017,0.00289378425356486,-0.01921376033520587,-0.001191759024313687,-0.025896660268560922,-0.017667541246779966,0.0040427435092310875
AGEP,-0.0019184788753274368,-2.220446049250313e-16,-0.005775003623746548,-0.011285794946756425,-0.0002719989144828322,0.013297694681069325,0.014796825824673898,0.009273954930302197,-0.011548951377995526,0.012818116171276305,-0.007620092195582649,0.00031406517773374665,0.008137470252989443,-0.016910430291291058,-0.0131706202810222,-0.026264596182318956,-0.009865962301940173,-0.0003206407955350099
SEX,-0.009453358248528656,-0.005775003623746548,0.0,-0.0009683664057771046,0.0017796371804991423,-0.00782946796455936,0.005943758024685719,-0.00040467324365212054,-0.002730790119954977,-0.012557269741325287,-0.003966186293301421,0.002679508455007678,-0.00017178013245383594,0.02265016611199515,-0.009309417930816796,0.00027450296754875925,-0.004215420603555278,-0.007288057766616951
MSP,-0.010699184727383786,-0.011285794946756411,-0.0009683664057771046,-2.220446049250313e-16,0.017147666729761292,0.026709591088376557,-0.01101387388191194,0.0034006538657541108,0.014360261389842921,-0.016038339301474924,0.0031975121794254047,-0.0009618247309849948,0.002490000934974951,0.018855036694836853,-0.011033471820110441,-0.02318684613046465,-0.006003816452377561,-0.0043352885256658195
HISP,0.002077185475737285,-0.0002719989144828461,0.0017796371804991475,0.0171476667297613,0.0,0.007832961821848755,0.003451960633900769,-0.00015769444519404818,0.007137658474598366,0.01060862697320808,-0.01876241363056673,0.024731945467524462,0.015659952257948778,0.012245306129562383,0.012241508091415337,0.02025148706379868,0.009195479108768629,0.004617747892726953
RAC1P,0.0068852848248570075,0.013297694681069325,-0.007829467964559356,0.026709591088376557,0.007832961821848783,0.0,-0.03005232250250056,-0.012422406769019366,0.01412567745963228,-0.009723684605685217,0.02407096877490923,0.02352299568583103,0.037498142566636423,0.017659159014746746,0.0070053396003160896,0.023730200714058604,-0.0361168685646419,-0.0040283778517060595
NOC,0.009124625042711054,0.014796825824673898,0.005943758024685723,-0.01101387388191194,0.0034519606339007726,-0.03005232250250056,-2.220446049250313e-16,-0.0015927471313255115,-0.015065011058617794,0.012334111645425416,-0.003340172677233952,0.0050685944046746645,-0.004253890195383525,0.009791777899514652,-0.00282884292386016,0.008235461837479068,-0.001962346663770584,-0.0012604406593304113
NPF,0.016224295099735837,0.009273954930302197,-0.0004046732436521136,0.0034006538657541663,-0.00015769444519404818,-0.012422406769019352,-0.0015927471313256225,0.0,-0.009512063089302858,0.012732310942963513,-0.0013924668778640958,0.01597475299304721,0.010869721115993908,0.018644508802294072,0.010038594880812587,0.01963753377041413,0.021029095269530604,0.004361406045794727
HOUSING_TYPE,-0.007755535437773367,-0.011548951377995526,-0.002730790119954977,0.014360261389842977,0.007137658474598359,0.01412567745963228,-0.015065011058617739,-0.009512063089302802,0.0,-0.009082628954132477,0.0031329984227637248,0.0040128656870707935,0.00449050593575967,-0.01064443675422361,-0.0011285071674108083,-0.0015592750278037582,-0.01646604043129997,0.0036866524882829196
OWN_RENT,0.008719862466435569,0.012818116171276301,-0.012557269741325292,-0.016038339301474924,0.010608626973208087,-0.009723684605685217,0.012334111645425416,0.012732310942963513,-0.009082628954132588,-1.1102230246251565e-16,-0.00851198748690737,0.01088457008195329,0.00802288782787642,0.002173575747874353,0.02430003726345099,0.011537658807301282,0.008971288311436933,0.019480159919885623
INDP_CAT,0.005380337675674347,-0.007620092195582649,-0.003966186293301428,0.0031975121794254324,-0.01876241363056673,0.02407096877490923,-0.003340172677233924,-0.0013924668778640958,0.0031329984227637248,-0.008511987486907374,0.0,-0.007144830609742192,-0.008455975074818156,0.019771001994768053,-0.003099025568996383,-0.0037176581609323356,-0.0012729966994859815,-0.0036595641155949543
