,feature,divergence
1,AGEP,7.917060615610883
13,PINCP,1.5255798795429902
14,PINCP_DECILE,1.0914877596603456
11,INDP_CAT,0.9358763030943319
12,EDU,0.47827033161986304
7,NPF,0.29322844723308295
3,MSP,0.17592970541235317
6,NOC,0.17325088611496378
15,POVPIP,0.14176776687074863
5,RAC1P,0.12324309410198983
10,DENSITY,0.10272194639567717
9,OWN_RENT,0.07620699631441905
0,PUMA,0.0672096366376117
2,SEX,0.05214461197023612
4,HISP,0.04211001441879844
8,HOUSING_TYPE,0.029932398404503475
18,DPHY,0.028191017970249366
17,DREM,0.009727690031421383
16,DVET,0.006690009224997342
20,DEAR,0.005906926406926402
19,DEYE,0.0034132476980277063
