,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,0.0972007748241096,-0.20260804515160935,0.10100170118875607,-0.18028970176167022,-0.004058191766702409,-0.04318218253295519,-0.05993445132810321,-0.10975630070765086,0.10754641925156178
SEX,0.0972007748241096,1.1102230246251565e-16,-0.19056354505822568,-0.04134117987035338,-0.175530577371012,-0.06105792889997559,0.02437827107865381,0.235995648441398,0.06788848435963717,0.02006514290775744
MSP,-0.20260804515160935,-0.19056354505822568,0.0,0.038040329978632534,0.02585165125641503,0.0729547457698675,-0.06126626140117544,-0.2402163157084632,0.00275131741172547,0.04590283919886157
RAC1P,0.10100170118875607,-0.04134117987035338,0.038040329978632534,0.0,-0.08382150404020454,-0.014592168073756327,-0.030135558887312622,0.0714575786577753,0.05929353925630994,-0.08772038895149359
HOUSING_TYPE,-0.18028970176167025,-0.175530577371012,0.025851651256415087,-0.08382150404020454,-1.1102230246251565e-16,0.5127725082337533,0.07079299174046565,0.005216735357710084,0.004096387459614612,0.07523300606422521
OWN_RENT,-0.004058191766702416,-0.06105792889997559,0.0729547457698675,-0.014592168073756327,0.5127725082337533,0.0,-0.024665131111946473,-0.0917291809465817,0.004348544760640125,-0.02868532760719754
EDU,-0.04318218253295514,0.024378271078653802,-0.061266261401175415,-0.03013555888731262,0.07079299174046565,-0.024665131111946473,0.0,-0.3890330453867119,-0.05029955113858338,0.0005037095982386962
PINCP_DECILE,-0.05993445132810321,0.23599564844139798,-0.2402163157084632,0.0714575786577753,0.005216735357710056,-0.0917291809465817,-0.3890330453867119,0.0,-0.0471196200600744,-0.034972026706663197
DVET,-0.10975630070765086,0.06788848435963717,0.00275131741172547,0.05929353925630994,0.004096387459614612,0.004348544760640125,-0.05029955113858339,-0.0471196200600744,0.0,0.03421963552484479
DEYE,0.10754641925156178,0.02006514290775744,0.045902839198861574,-0.08772038895149359,0.07523300606422521,-0.02868532760719754,0.0005037095982386962,-0.0349720267066632,0.0342196355248448,-1.1102230246251565e-16
