,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.0658141036401503e-14,-0.07119603554185741,-0.0052085721669880335,-0.09242675567672157,,,0.07087591001918837,0.10414374292883424,,-0.07751006165487251
AGEP,-0.07119603554185741,4.440892098500626e-16,-0.106948150603067,0.5979046950259888,,,-0.16406479633806825,-0.2446783069541757,,-0.09451495717381708
SEX,-0.0052085721669880335,-0.106948150603067,0.0,-0.06959448990685058,,,-0.04295120073621521,-0.054113068395907474,,-0.2501052126458837
MSP,-0.09242675567672157,0.5979046950259888,-0.06959448990685058,-4.440892098500626e-16,,,-0.4182210001601171,-0.41712800827123053,,0.5461577557674824
HISP,,,,,,,,,,
RAC1P,,,,,,,,,,
NOC,0.07087591001918837,-0.16406479633806825,-0.04295120073621521,-0.4182210001601171,,,-9.992007221626409e-16,0.2897706296076936,,-0.11392903882033867
NPF,0.10414374292883424,-0.2446783069541757,-0.054113068395907474,-0.41712800827123053,,,0.2897706296076936,-7.771561172376096e-16,,-0.15632533976930268
OWN_RENT,,,,,,,,,,
PINCP_DECILE,-0.07751006165487251,-0.09451495717381708,-0.2501052126458837,0.5461577557674824,,,-0.11392903882033867,-0.15632533976930268,,-2.220446049250313e-16
