,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,0.0,7.721046665982306e-06,0.006618714417156689,0.007369186662332369,-0.00015499255834919463,-0.017965709902740365,-0.010536114253777968,0.002719441194729902,0.004884175155969379,0.01282639355871261,0.010367166064915724,-0.0011969851567481676,0.004664823553722268,0.002888756801590991,-0.004517083369105527,0.003554933045262784,-0.001312631089316354,-0.01563777951722997
AGEP,7.721046665985776e-06,0.0,0.0022724510643447396,0.015966684292631178,-0.01087885991567547,-0.0010821438989006837,-0.008548928277266166,-0.00664377270350841,0.013847869268312586,-0.009925442620838928,0.007475833609402585,0.0038385521862228655,-0.00406742222340184,0.005530870897282131,0.02111839852027289,0.014881151289498885,-0.010168932935570307,0.0008266195337866544
SEX,0.006618714417156689,0.0022724510643447465,0.0,0.015372499340178637,0.017478075932383173,0.01317048789391273,-0.014106033913820717,0.0023208324097557104,0.023378528673830577,0.010513311771470074,0.00648773331502581,-0.0036737350809286883,0.007665772084565564,-0.018442201016222376,-0.007810747700531737,0.005054882817724354,-0.01683100043405554,-0.01687117448298087
MSP,0.0073691866623323676,0.01596668429263115,0.015372499340178643,-1.1102230246251565e-16,-0.006010299846509689,-0.015096014952155509,-0.00857178555218191,-0.01792126573462871,-0.012068224749276074,-0.002498153718530809,-0.00042748770129463765,0.009069597407598606,0.018375864514527634,0.03022919668683134,0.020215204632650946,0.011517136900496272,-0.020793275431862997,-0.01987711430694175
HISP,-0.0001549925583491981,-0.01087885991567547,0.017478075932383173,-0.006010299846509689,0.0,0.0059962771145059685,0.004484686842269187,0.0071671441798715485,-0.004158366888571489,0.01164760824149745,-0.008285830271633883,-0.01347269587073513,-0.018024961653525295,-0.010496384297784243,-0.028768334745650846,-0.01943503523949397,-0.01506396365818907,0.00034518060460118904
RAC1P,-0.017965709902740365,-0.0010821438989006976,0.01317048789391273,-0.015096014952155505,0.005996277114505955,0.0,0.0008812958698296014,0.004962848314742405,-0.014454014806008546,0.0040741388834780665,-0.007346082192854861,0.002186374816926989,0.01117782124192171,0.0017540674439189608,-0.02336970738851228,-0.013826510028321474,-0.01486289615726588,-0.017888156510687786
NOC,-0.01053611425377797,-0.008548928277266221,-0.014106033913820724,-0.00857178555218191,0.004484686842269159,0.0008812958698296014,0.0,0.006522892873295771,0.007841613806494674,0.001102688904931648,0.0009797890875232473,-0.008289841254695951,-0.014117490958512391,-0.006351762068081676,-0.008766941807568054,-0.012173308381918355,0.0048864238434764284,0.006144268182207785
NPF,0.002719441194729902,-0.006643772703508466,0.0023208324097557104,-0.017921265734628822,0.0071671441798715485,0.0049628483147424116,0.006522892873295882,1.1102230246251565e-16,0.00859290264429255,0.013242843217051626,0.003612971336386342,0.007917788574885204,0.0123228620660365,-0.011900353856549604,-0.021030359568178156,-0.012017294930614252,0.009016962773998174,0.004226508470146953
HOUSING_TYPE,0.0048841751559693765,0.013847869268312565,0.02337852867383057,-0.012068224749276074,-0.004158366888571486,-0.014454014806008542,0.007841613806494674,0.008592902644292522,-1.1102230246251565e-16,0.014192535328458933,-0.015928596402452748,0.003227732615924163,0.04651932258422103,0.018138462795802206,0.008381285693352558,0.0066935001483760526,-0.04413990944955001,-0.060902552808475674
OWN_RENT,0.012826393558712606,-0.009925442620838942,0.010513311771470074,-0.0024981537185308107,0.01164760824149745,0.0040741388834780665,0.001102688904931648,0.013242843217051627,0.014192535328458877,0.0,0.006334325006913662,-0.007149656462405965,-0.011303375185645954,-0.0013799917873667114,-0.006272931592820753,0.014775349027697244,0.009374867485286925,0.022664251649713363
INDP_CAT,0.010367166064915728,0.007475833609402599,0.00648773331502581,-0.00042748770129463765,-0.008285830271633897,-0.007346082192854863,0.000979789087523275,0.0036129713363863697,-0.015928596402452755,0.006334325006913666,-1.1102230246251565e-16,0.001617035048904314,0.005601391084396834,-0.004496666590082469,0.005484154857407081,0.0006936302341914169,-0.02006568129430946,-0.017013328662835676
EDU,-0.0011969851567481607,0.0038385521862228655,-0.0036737350809286883,0.009069597407598606,-0.013472695870735185,0.002186374816926989,-0.008289841254695896,0.007917788574885204,0.0032277326159241664,-0.007149656462405965,0.0016170350489042584,0.0,-0.010102787544267189,-0.009886898507173628,0.01382995912999413,0.004961805213784115,-0.010889862119614168,-0.0027983000870753783
PINCP_DECILE,0.0046648235537222645,-0.00406742222340184,0.00766577208456555,0.018375864514527607,-0.018024961653525323,0.01117782124192171,-0.014117490958512446,0.012322862066036472,0.046519322584221035,-0.011303375185645961,0.005601391084396834,-0.010102787544267078,0.0,-0.014429614484368691,0.00684169675180335,-0.0016661591815202714,-0.01570099663819425,-0.0020762934210246803
DVET,0.002888756801590991,0.005530870897282145,-0.018442201016222362,0.03022919668683134,-0.010496384297784246,0.0017540674439189613,-0.006351762068081683,-0.011900353856549604,0.018138462795802206,-0.001379991787366711,-0.004496666590082469,-0.009886898507173641,-0.014429614484368677,1.1102230246251565e-16,-0.018990987152246452,-0.0008861384455509831,-0.012668612205850423,-0.01876670262590724
DREM,-0.004517083369105527,0.02111839852027289,-0.00781074770053173,0.020215204632650946,-0.02876833474565085,-0.02336970738851228,-0.008766941807568068,-0.021030359568178142,0.008381285693352558,-0.006272931592820753,0.005484154857407109,0.01382995912999413,0.0068416967518034055,-0.018990987152246452,1.1102230246251565e-16,-0.007035651210978711,-0.0044978232689483755,-0.004424017053978477
DPHY,0.003554933045262784,0.014881151289498885,0.00505488281772435,0.011517136900496272,-0.019435035239493966,-0.013826510028321474,-0.012173308381918357,-0.01201729493061425,0.0066935001483760526,0.014775349027697246,0.0006936302341913891,0.004961805213784087,-0.0016661591815202992,-0.0008861384455509831,-0.0070356512109786,0.0,0.018096455714566917,0.01691659985538546
DEYE,-0.001312631089316354,-0.010168932935570307,-0.01683100043405554,-0.020793275431862997,-0.01506396365818907,-0.014862896157265878,0.0048864238434764146,0.009016962773998174,-0.04413990944955001,0.009374867485286925,-0.02006568129430946,-0.010889862119614168,-0.01570099663819425,-0.012668612205850423,-0.004497823268948362,0.01809645571456689,1.1102230246251565e-16,-0.03471699775725129
DEAR,-0.01563777951722997,0.0008266195337866822,-0.016871174482980866,-0.01987711430694175,0.0003451806046011821,-0.017888156510687783,0.006144268182207785,0.004226508470146939,-0.06090255280847566,0.022664251649713363,-0.01701332866283567,-0.002798300087075385,-0.0020762934210246803,-0.01876670262590724,-0.004424017053978477,0.01691659985538546,-0.03471699775725126,0.0
