,feature,divergence
10,DENSITY,5.136407628807287
13,PINCP,2.6252170547500993
1,AGEP,2.579315419472325
15,POVPIP,1.1588799568384136
12,EDU,0.817072709515663
14,PINCP_DECILE,0.7342598196688239
3,MSP,0.4781672908359491
9,OWN_RENT,0.4503984552018757
7,NPF,0.4408670521657185
4,HISP,0.26556763927761695
11,INDP_CAT,0.2597079706875055
6,NOC,0.12591467208675894
0,PUMA,0.11445527286820467
5,RAC1P,0.10629532295947518
2,SEX,0.07625091769312342
8,HOUSING_TYPE,0.02690974344321362
18,DPHY,0.022921437522552573
17,DREM,0.018694632379484565
16,DVET,0.012787154188310999
19,DEYE,0.005656749833502537
20,DEAR,0.0015094697371207388
