,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.1102230246251565e-16,-0.0004288569831961183,0.0047783022683766125,-0.003151131931213586,8.029426521918674e-05,-0.00028497828203136524,0.013113408399867408,0.025411033423489694,0.0029961514945380553,-0.0167221152003973
AGEP,-0.00042885698319611483,0.0,-0.010786761900652808,-0.002308993180055008,0.07137987809305345,0.0868602716079563,0.19920674384490333,0.20567761113142655,0.08476618604123419,-0.22677163926464475
SEX,0.0047783022683766125,-0.010786761900652801,0.0,0.009085589183887435,0.017475513992251984,2.8461982923297033e-05,-0.036452250191119945,-0.010761880971836169,-0.018392909930619424,0.06975646607267663
MSP,-0.003151131931213586,-0.0023089931800550356,0.009085589183887435,-2.220446049250313e-16,-0.034300520057902656,0.003229147341001385,0.12060968251508405,0.12440504123750115,0.0019278390486848831,-0.06517181159751564
HISP,8.029426521918674e-05,0.07137987809305343,0.017475513992251984,-0.034300520057902656,1.1102230246251565e-16,-0.11811151233203537,-0.09110749020497493,-0.09822073166171671,-0.033954043137389686,0.06703653363828171
RAC1P,-0.00028497828203136524,0.08686027160795629,2.84619829232979e-05,0.0032291473410013885,-0.11811151233203537,0.0,-0.00901896579293529,-0.026819218700958887,-0.012987738519689172,0.05194698231106301
NOC,0.013113408399867408,0.19920674384490333,-0.036452250191119945,0.12060968251508408,-0.09110749020497494,-0.009018965792935298,2.220446049250313e-16,-0.3346537086873756,-0.08287576695093234,0.15666417872590122
NPF,0.025411033423489694,0.20567761113142655,-0.010761880971836162,0.1244050412375011,-0.09822073166171671,-0.02681921870095888,-0.3346537086873756,0.0,-0.016162184142045302,0.16994123731346336
OWN_RENT,0.002996151494538052,0.08476618604123418,-0.018392909930619424,0.0019278390486848814,-0.033954043137389686,-0.012987738519689172,-0.08287576695093234,-0.016162184142045302,0.0,0.03228824626595711
PINCP_DECILE,-0.0167221152003973,-0.22677163926464475,0.06975646607267663,-0.06517181159751564,0.06703653363828171,0.051946982311063025,0.15666417872590122,0.16994123731346336,0.032288246265957124,0.0
