,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,4.440892098500626e-16,-0.013959950529106861,0.005004284355386135,0.1276757274519913,0.11762491090012174,-0.03584470368532308,-0.050496679828657576,-0.02670252784266769,0.14564676647997765,-0.07605910584955247
SEX,-0.013959950529106861,0.0,0.0012099722909743853,0.006484433536639453,0.029286825840770813,-0.015949714147713144,-0.014867885055236015,0.0009399424757228492,0.0698985682121525,0.004861175055918976
MSP,0.005004284355386135,0.0012099722909743853,-1.887379141862766e-15,-0.0022057054028960478,-0.045113743076607926,-0.0192568360499154,-0.008688030984049078,0.002214236215864973,0.03184310930487325,0.011048498324879974
RAC1P,0.1276757274519913,0.006484433536639453,-0.0022057054028960478,0.0,0.14125668931595067,-0.12815625400259573,0.0034644095844514333,0.032858988358751076,0.31361397965074034,-0.23377256599634652
HOUSING_TYPE,0.11762491090012174,0.029286825840770813,-0.045113743076607926,0.14125668931595067,4.551914400963142e-15,-0.10204345022602324,0.005221451460584974,0.054814093870050956,0.2954841884233602,-0.1818770918944233
OWN_RENT,-0.03584470368532308,-0.015949714147713144,-0.0192568360499154,-0.12815625400259573,-0.10204345022602324,3.774758283725532e-15,0.015063406539518064,0.0024576277085501357,-0.1991988725963285,0.1513164793089212
EDU,-0.050496679828657576,-0.014867885055236015,-0.008688030984049078,0.0034644095844514333,0.005221451460584974,0.015063406539518064,4.440892098500626e-16,-0.07322246707005431,-0.04328578090763733,-0.015493648133015556
PINCP_DECILE,-0.02670252784266769,0.0009399424757228492,0.002214236215864973,0.032858988358751076,0.054814093870050956,0.0024576277085501357,-0.07322246707005431,-4.440892098500626e-16,-0.02175446917664326,-0.04872132779210132
DVET,0.14564676647997765,0.0698985682121525,0.03184310930487325,0.31361397965074034,0.2954841884233602,-0.1991988725963285,-0.04328578090763733,-0.02175446917664326,-4.6629367034256575e-15,-0.4246942445566218
DEYE,-0.07605910584955247,0.004861175055918976,0.011048498324879974,-0.23377256599634652,-0.1818770918944233,0.1513164793089212,-0.015493648133015556,-0.04872132779210132,-0.4246942445566218,8.881784197001252e-16
