,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,4.440892098500626e-16,0.013383382739441944,0.10804656667745739,-0.038541114685131356,0.06266371707270935,0.08572777170051518,0.2596845477218164,0.4129753588567385,,
SEX,0.013383382739441944,0.0,-0.043363805900754164,-0.2306679123725155,0.19166044148967723,-0.05908849075187726,0.09152114150905927,0.20813657202086328,,
MSP,0.10804656667745739,-0.043363805900754164,-2.7755575615628914e-15,-0.0025216138244522892,0.09490489414735742,-0.29524410600844403,0.3794344834919025,-0.04359603837580424,,
RAC1P,-0.038541114685131356,-0.2306679123725155,-0.0025216138244522892,0.0,-0.13979541346604749,-0.09517741856175559,-0.13835788678392819,-0.06306642746521812,,
HOUSING_TYPE,0.06266371707270935,0.19166044148967723,0.09490489414735742,-0.13979541346604749,4.551914400963142e-15,-0.11438801084693806,0.21137090642584486,0.1645157849524329,,
OWN_RENT,0.08572777170051518,-0.05908849075187726,-0.29524410600844403,-0.09517741856175559,-0.11438801084693806,3.774758283725532e-15,-0.029680566318105575,-0.022878049209173756,,
EDU,0.2596845477218164,0.09152114150905927,0.3794344834919025,-0.13835788678392819,0.21137090642584486,-0.029680566318105575,1.1102230246251565e-16,-0.07438804719770364,,
PINCP_DECILE,0.4129753588567385,0.20813657202086328,-0.04359603837580424,-0.06306642746521812,0.1645157849524329,-0.022878049209173756,-0.07438804719770364,0.0,,
DVET,,,,,,,,,,
DEYE,,,,,,,,,,
