,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,2.220446049250313e-16,0.033742200435879846,0.01255869985865646,0.07800610757415305,-0.10953924897166145,0.03675641288963789,-0.08003526448628549,-0.09847217923283379,0.0035021494247161997,0.0028414371367201825
AGEP,0.033742200435879846,4.440892098500626e-16,-0.03808432724922764,-0.10807727216766091,0.07507889038560717,0.12704409078373546,0.42231858021791635,0.32011476622618273,0.11355567647618083,-0.5014617365764169
SEX,0.01255869985865646,-0.03808432724922764,0.0,-0.029117673760696468,-0.006024435839357808,0.0028710688825358665,0.00031961697140990217,0.016252578563564817,-0.04809112452642031,0.0791075744534768
MSP,0.07800610757415305,-0.10807727216766091,-0.029117673760696468,-3.1086244689504383e-15,-0.021002646579485352,0.03227976878902362,0.3991173061026809,0.45068056127238243,0.05386291982118374,-0.19590939230934024
HISP,-0.10953924897166145,0.07507889038560717,-0.006024435839357808,-0.021002646579485352,4.440892098500626e-16,-0.183412492858657,-0.019438469800627918,-0.04507120380197098,-0.09257878327741706,0.07010426147599252
RAC1P,0.03675641288963789,0.12704409078373546,0.0028710688825358665,0.03227976878902362,-0.183412492858657,0.0,-0.06447442301287848,-0.09934145511220936,-0.07480326416744842,0.10945391232861859
NOC,-0.08003526448628549,0.42231858021791635,0.00031961697140990217,0.3991173061026809,-0.019438469800627918,-0.06447442301287848,0.0,-0.6237455444825236,-0.2196873198153501,0.2639707736660735
NPF,-0.09847217923283379,0.32011476622618273,0.016252578563564817,0.45068056127238243,-0.04507120380197098,-0.09934145511220936,-0.6237455444825236,0.0,-0.10130982817140918,0.24416469097817722
OWN_RENT,0.0035021494247161997,0.11355567647618083,-0.04809112452642031,0.05386291982118374,-0.09257878327741706,-0.07480326416744842,-0.2196873198153501,-0.10130982817140918,3.774758283725532e-15,-0.014292754177363979
PINCP_DECILE,0.0028414371367201825,-0.5014617365764169,0.0791075744534768,-0.19590939230934024,0.07010426147599252,0.10945391232861859,0.2639707736660735,0.24416469097817722,-0.014292754177363979,0.0
