,feature,divergence
22,PWGTP,6.001743554268362
23,WGTP,5.133120576650763
10,DENSITY,1.7602560855138176
14,PINCP,0.2834102820658091
1,AGEP,0.22524416511758238
11,INDP,0.18816567685542518
0,PUMA,0.10734033091690176
12,INDP_CAT,0.0992438853993423
15,PINCP_DECILE,0.06327120946628784
16,POVPIP,0.05358666735372897
13,EDU,0.021198840363980787
7,NPF,0.018345198903718607
5,RAC1P,0.009818377783071151
3,MSP,0.008520902400186846
6,NOC,0.006238849620498802
9,OWN_RENT,0.0041351730632061545
4,HISP,0.0021781841109709947
17,DVET,0.002120226706129046
2,SEX,0.0019363945875837674
19,DPHY,0.0018186290381168244
8,HOUSING_TYPE,0.0010119803034921264
18,DREM,0.0008655333373890975
21,DEAR,0.0004736713077772292
20,DEYE,0.000425651605344482
