,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-2.6645352591003757e-15,-0.1293596744339757,0.06246139775559365,0.012507650948212233,,0.14628674561032967,-0.007995070767155249,0.007779974752934279,-0.0036886214149216383,-0.03896263378130852
AGEP,-0.1293596744339757,-1.2212453270876722e-15,-0.05398891254493993,-0.13804230565464937,,0.18068739407696174,0.00147963054719491,0.26344539394351285,0.25692348196947223,0.2147345716642831
SEX,0.06246139775559365,-0.05398891254493993,0.0,-0.1009021094067595,,-0.06261899862392824,0.008900507480662411,0.030476989957501567,-0.005861190719502287,0.10171203019547309
MSP,0.012507650948212233,-0.13804230565464937,-0.1009021094067595,1.887379141862766e-15,,-0.013705425592557663,0.013430766498915836,0.0024674783659436317,-0.26023805651411847,-0.1282990436819657
HISP,,,,,,,,,,
RAC1P,0.14628674561032967,0.18068739407696174,-0.06261899862392824,-0.013705425592557663,,-7.327471962526033e-15,-0.06207046570125478,-0.01317611937322253,0.010170593635683694,0.1746702325247156
NOC,-0.007995070767155249,0.00147963054719491,0.008900507480662411,0.013430766498915836,,-0.06207046570125478,-1.1102230246251565e-15,-0.05993913500235892,0.2026605981834711,-0.09273745950971435
NPF,0.007779974752934279,0.26344539394351285,0.030476989957501567,0.0024674783659436317,,-0.01317611937322253,-0.05993913500235892,0.0,0.44289150958026335,0.21953653323401623
OWN_RENT,-0.0036886214149216383,0.25692348196947223,-0.005861190719502287,-0.26023805651411847,,0.010170593635683694,0.2026605981834711,0.44289150958026335,7.993605777301127e-15,0.24205995556034915
PINCP_DECILE,-0.03896263378130852,0.2147345716642831,0.10171203019547309,-0.1282990436819657,,0.1746702325247156,-0.09273745950971435,0.21953653323401623,0.24205995556034915,5.551115123125783e-16
