,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,0.0,-0.06332342315350001,-0.009180228294586888,-0.06663918103034848,-0.07662845738242681,-0.17981095512275377,0.004906932540927375,0.056595689902837906,0.021808186137039085,-0.1533633016446707,-1.008510953132507,-0.08577952379539153,-0.13108671966254945,-0.06651145265858072,-0.00047111942096248263,-0.029528308968568468,0.010893073490136388,0.052062898695740746,0.008020951867800608
AGEP,-0.06332342315350001,4.440892098500626e-16,-0.02722504486120801,-0.11647738178982031,0.20674612981751472,0.046877278033743336,0.5188749542693724,0.4654314957465924,-0.0808513353016233,0.19199239684460523,-0.008794690231166882,-0.14728689615996016,-0.5644693600681504,-0.6067820906959326,-0.06734109362390082,-0.35134648606079744,-0.2918245124326302,0.09465945826569952,0.2327687691536394
SEX,-0.009180228294586888,-0.02722504486120801,-6.994405055138486e-15,-0.01901844165770083,0.016352222913813615,-0.01598480759383366,0.028015787268946053,0.04424644571964505,0.014988225524658148,-0.054330691232046584,-0.05510405805827942,-0.013767495887768613,0.001956308430710277,0.11825951343862391,0.07124807560864774,-0.0459020430523711,-0.02208371471588008,0.03570900872612469,-0.0031890608937019116
MSP,-0.06663918103034848,-0.11647738178982031,-0.01901844165770083,0.0,0.027974960495741552,-0.012239118242512273,0.2990122999492888,0.3342464759216648,-0.16179570435333496,-0.03366401696963433,-0.037606734523155466,-0.26981652078121104,-0.29202489724759795,-0.17147292069936645,0.02728530385272486,-0.30072086647516977,-0.25862085061867174,0.04470280635214273,0.01784525435292178
HISP,-0.07662845738242681,0.20674612981751472,0.016352222913813615,0.027974960495741552,4.218847493575595e-15,-0.25846768989681057,-0.13262998557593322,-0.1055941607897705,-0.00033148197475272646,-0.0662393771421733,-0.08457485575519376,0.06533181082289227,0.15741452139912387,0.10273529748065503,0.02628319360283488,0.06982550017384824,0.05119873269510265,-0.02699732487886365,-0.051237115034274194
RAC1P,-0.17981095512275377,0.046877278033743336,-0.01598480759383366,-0.012239118242512273,-0.25846768989681057,1.1102230246251565e-15,-0.08256510435237856,-0.07431673308030771,-0.004008449911985335,-0.031299134073516414,-0.18612343416891872,-0.020858895486814643,0.0805817768166389,0.18679335950128323,0.031119007795044284,0.09714971117000884,0.08188788414158192,-0.026350034540316213,-0.04226255756519085
NOC,0.004906932540927375,0.5188749542693724,0.028015787268946053,0.2990122999492888,-0.13262998557593322,-0.08256510435237856,-5.329070518200751e-15,-0.6676198905609986,0.20703203265414177,-0.1902755074122642,0.05750976398707643,0.15373290395485797,0.3668875093528848,0.3414355751476246,0.024590250885417993,0.16387333569937412,0.11294493100367473,-0.08571986374695442,-0.1204406131473621
NPF,0.056595689902837906,0.4654314957465924,0.04424644571964505,0.3342464759216648,-0.1055941607897705,-0.07431673308030771,-0.6676198905609986,-5.440092820663267e-15,0.3106153104609061,-0.07316629295330396,0.07161277534526854,0.09992550594573965,0.301042021133095,0.2799483613661594,-0.0017241958582293777,0.12547989581477656,0.11622072976421513,-0.08618812281371584,-0.14919911227304344
HOUSING_TYPE,0.021808186137039085,-0.0808513353016233,0.014988225524658148,-0.16179570435333496,-0.00033148197475272646,-0.004008449911985335,0.20703203265414177,0.3106153104609061,1.6209256159527285e-14,0.3933714452452332,0.048852269264484195,0.10219116466271135,0.010318071255985864,0.10391886215032252,0.017143915160910923,0.033087705374844276,0.029902558139204866,0.11968163643556719,0.13306486902339273
OWN_RENT,-0.1533633016446707,0.19199239684460523,-0.054330691232046584,-0.03366401696963433,-0.0662393771421733,-0.031299134073516414,-0.1902755074122642,-0.07316629295330396,0.3933714452452332,7.66053886991358e-15,-0.09788580479052633,-0.01913333257580651,0.10784624179443696,0.07695380930284237,0.0017450724766786864,0.04810742155996024,-0.006324648398749889,-0.04012511154826418,-0.0565936999117682
DENSITY,-1.008510953132507,-0.008794690231166882,-0.05510405805827942,-0.037606734523155466,-0.08457485575519376,-0.18612343416891872,0.05750976398707643,0.07161277534526854,0.048852269264484195,-0.09788580479052633,-2.886579864025407e-15,-0.08043202752961645,-0.12281621174269523,-0.05310258863202542,0.001519933266164019,-0.005412079550467105,-0.01644039319566087,0.03641375779720559,0.041811150240792745
INDP_CAT,-0.08577952379539153,-0.14728689615996016,-0.013767495887768613,-0.26981652078121104,0.06533181082289227,-0.020858895486814643,0.15373290395485797,0.09992550594573965,0.10219116466271135,-0.01913333257580651,-0.08043202752961645,3.3306690738754696e-15,-0.4933775277092282,-0.4786285971962089,0.02008455944035111,-0.26845555536568744,-0.27404575484854016,-0.048959284523128255,-0.08531710341728614
EDU,-0.13108671966254945,-0.5644693600681504,0.001956308430710277,-0.29202489724759795,0.15741452139912387,0.0805817768166389,0.3668875093528848,0.301042021133095,0.010318071255985864,0.10784624179443696,-0.12281621174269523,-0.4933775277092282,7.771561172376096e-16,-0.644783464710356,-0.07338165114173142,-0.4976308946128197,-0.455773928078633,0.06303691038693494,0.05411387212547098
PINCP_DECILE,-0.06651145265858072,-0.6067820906959326,0.11825951343862391,-0.17147292069936645,0.10273529748065503,0.18679335950128323,0.3414355751476246,0.2799483613661594,0.10391886215032252,0.07695380930284237,-0.05310258863202542,-0.4786285971962089,-0.644783464710356,-1.2212453270876722e-14,-0.10588746956264161,-0.33829978152683404,-0.2946535462731453,0.013120690122733276,0.029389881909574055
DVET,-0.00047111942096248263,-0.06734109362390082,0.07124807560864774,0.02728530385272486,0.02628319360283488,0.031119007795044284,0.024590250885417993,-0.0017241958582293777,0.017143915160910923,0.0017450724766786864,0.001519933266164019,0.02008455944035111,-0.07338165114173142,-0.10588746956264161,-2.9976021664879227e-15,-0.013253366965358395,-0.0014490026224903427,0.00238629406072086,0.08857747774046698
DREM,-0.029528308968568468,-0.35134648606079744,-0.0459020430523711,-0.30072086647516977,0.06982550017384824,0.09714971117000884,0.16387333569937412,0.12547989581477656,0.033087705374844276,0.04810742155996024,-0.005412079550467105,-0.26845555536568744,-0.4976308946128197,-0.33829978152683404,-0.013253366965358395,-1.887379141862766e-14,-0.9223456512334198,-0.015788640691844054,0.0004296476547744699
DPHY,0.010893073490136388,-0.2918245124326302,-0.02208371471588008,-0.25862085061867174,0.05119873269510265,0.08188788414158192,0.11294493100367473,0.11622072976421513,0.029902558139204866,-0.006324648398749889,-0.01644039319566087,-0.27404575484854016,-0.455773928078633,-0.2946535462731453,-0.0014490026224903427,-0.9223456512334198,-4.107825191113079e-15,-0.063202447443156,-0.035648019345729066
