,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.02973584438373287,-0.0457676980721195,0.10529812773375131,-0.05728697317783289,0.12454000926033303,-0.09095364273197953,-0.1436277545071885,-0.061454975419895815,0.10777274339843221
SEX,-0.029735844383732862,0.0,-0.031644308474221436,-0.00011785025837466288,0.0013963161408478233,-0.016804338512343968,-0.057627748527536486,0.008283223216733637,0.10675098572155194,0.013204649332870943
MSP,-0.04576769807211953,-0.031644308474221436,0.0,-0.010808551943287868,-0.16081133715016505,0.005095376818638253,-0.010071295476285408,-0.033401787257429344,0.016498550691664362,0.05522864374658293
RAC1P,0.1052981277337513,-0.00011785025837466202,-0.010808551943287864,0.0,-0.032974549132984705,-0.05122068259445492,0.06679882483496721,0.07618779844824848,-0.018923775196522455,-0.017381642358177216
HOUSING_TYPE,-0.0572869731778329,0.001396316140847822,-0.16081133715016505,-0.0329745491329847,-2.220446049250313e-16,0.36339452914871334,0.015747326678959974,0.05019031684029895,0.020185018300085705,0.09968758857781056
OWN_RENT,0.12454000926033301,-0.016804338512343968,0.005095376818638251,-0.05122068259445491,0.36339452914871334,0.0,0.07345832754510838,0.05392991226053518,0.0030428576176377577,-0.004826650064552609
EDU,-0.09095364273197953,-0.057627748527536486,-0.010071295476285408,0.0667988248349672,0.015747326678959978,0.07345832754510838,0.0,-0.22666741652364514,-0.07641204424975359,-0.004002363156416548
PINCP_DECILE,-0.1436277545071885,0.008283223216733637,-0.03340178725742937,0.0761877984482485,0.050190316840298954,0.05392991226053519,-0.22666741652364503,0.0,-0.0880293966984667,0.008014676685825303
DVET,-0.0614549754198958,0.10675098572155192,0.016498550691664362,-0.018923775196522455,0.020185018300085705,0.003042857617637758,-0.0764120442497536,-0.08802939669846668,2.220446049250313e-16,-0.024265755827976247
DEYE,0.10777274339843221,0.013204649332870941,0.05522864374658293,-0.017381642358177216,0.09968758857781057,-0.00482665006455261,-0.004002363156416547,0.008014676685825303,-0.024265755827976247,1.1102230246251565e-16
