,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,-2.220446049250313e-16,-0.05676785427115712,0.03690376595372873,-0.012892698593323572,-0.020700808616103974,0.01628942228937237,-0.014837637057416465,0.0071728197434303975,0.010296634139622868,-0.09818814010708407,-0.12188809669972067,-0.004344619525922275,0.023121069548866446,0.08799931035496787,-0.024465224164772988,0.02927900195530858,0.003901737735879124,0.03977755462114999,0.007921105207252878
AGEP,-0.05676785427115712,0.0,0.08120444130096824,-0.008328520863186084,0.161278712175646,0.1429235433553464,0.3383273911686527,0.2878201358194177,-0.02982140339392155,0.09591445280403856,0.07998223338201396,0.1653104880825322,-0.19652493738029464,-0.07471021550409496,-0.05218548052104596,-0.09265128150764979,-0.008170621009337199,0.01844825968693256,0.1258794450324927
SEX,0.03690376595372873,0.08120444130096824,0.0,0.0129671565262292,-0.05652010516052032,-0.04823812875319251,-0.06388773093618016,0.04283287133916699,0.02918558338242826,-0.03302027771437571,0.03099525545538481,0.04147491527570688,0.014224598100830876,0.009535666180498767,0.1177557651342277,-0.02185171365286353,0.022401395806948735,0.022872486690366928,0.03438534014024659
MSP,-0.012892698593323572,-0.008328520863186084,0.0129671565262292,0.0,0.1194828650605255,0.09371706031121019,0.30425085891020714,0.21416456020201374,-0.0550157397743862,0.04540622997344122,-0.009253653909022691,-0.004037089418289175,-0.08667387867455097,-0.08203154969899079,0.1362106544876358,-0.170533470827173,-0.1852597733619209,-0.05086104641638993,-0.002859995465409399
HISP,-0.020700808616103968,0.16127871217564602,-0.05652010516052032,0.1194828650605255,0.0,0.20162479802912706,0.025732015260610967,0.05755948856932076,0.23536808845571283,-0.07415935462806503,0.07449323214069528,0.058568204413046054,0.10732808122414231,0.033472848140251456,0.44592289554952275,-0.2552863053962192,-0.27805336494239724,-0.4225757521784091,-0.37967492279712967
RAC1P,0.01628942228937237,0.1429235433553464,-0.0482381287531925,0.09371706031121019,0.201624798029127,0.0,-0.01225229213581347,-0.0021352371362214143,0.1467877923449119,-0.08575992578149458,-0.03431138845953193,0.08825976042752533,-0.01006288406395486,0.0764822556250032,0.4001516313665703,-0.2044743813149677,-0.15964017531805225,-0.2471827224341659,-0.21814836011833572
NOC,-0.014837637057416461,0.3383273911686527,-0.06388773093618018,0.30425085891020714,0.02573201526061097,-0.01225229213581347,-2.220446049250313e-16,-0.23357927884627028,0.014381406564768995,0.03297721067594367,0.033978239163098146,0.05340675375831175,0.10109210701980534,0.09885345384885366,-0.04212410246616322,0.003316540430345294,0.030112054428787578,-0.09917776655174072,-0.004345673269194064
NPF,0.0071728197434303975,0.2878201358194177,0.04283287133916699,0.2141645602020138,0.05755948856932076,-0.0021352371362213865,-0.23357927884627033,0.0,-0.0005484823214748635,0.15471836069361464,0.03014987353611384,0.03331548541824332,0.1743975358050206,0.18653731956941416,0.019872712057689177,-0.001450764345428993,0.027279300079951264,-0.05070878997524707,-0.11694015306021507
HOUSING_TYPE,0.010296634139622868,-0.02982140339392156,0.029185583382428253,-0.055015739774386174,0.23536808845571286,0.1467877923449119,0.014381406564768995,-0.0005484823214748635,0.0,0.01973126865901509,0.07975944978372221,0.09746965381087239,0.006857974047694032,0.04698024551694756,0.33913748683901285,-0.03517789963165224,-0.18578992931448046,-0.10743825747144864,-0.17364511617705938
OWN_RENT,-0.09818814010708407,0.09591445280403856,-0.03302027771437571,0.04540622997344122,-0.07415935462806501,-0.08575992578149458,0.03297721067594364,0.15471836069361464,0.01973126865901509,0.0,0.008744501965939566,0.010700380529233269,-0.0066981452179424045,-0.0014127482393758509,-0.12449563247898875,-0.02701601676075864,0.10195823086239768,-0.01426672103661454,0.04302652467368053
DENSITY,-0.12188809669972067,0.07998223338201396,0.03099525545538481,-0.009253653909022688,0.07449323214069528,-0.034311388459531945,0.033978239163098146,0.03014987353611384,0.0797594497837222,0.008744501965939566,0.0,0.04989736152186086,0.009708347017827884,0.0060770436318185826,0.044533834300920845,0.0029243543819063873,0.03226673880572498,-0.046919608075599556,0.0394193742063644
INDP_CAT,-0.004344619525922274,0.16531048808253218,0.041474915275706896,-0.004037089418289147,0.058568204413046054,0.08825976042752533,0.05340675375831175,0.033315485418243314,0.09746965381087237,0.010700380529233267,0.04989736152186086,0.0,-0.1854601720793352,-0.1732357611111632,0.10541697087290833,-0.22569620519625683,-0.2565857658323911,-0.12215355965267499,-0.13586158230848253
EDU,0.023121069548866446,-0.19652493738029464,0.014224598100830876,-0.08667387867455094,0.10732808122414228,-0.010062884063954863,0.10109210701980531,0.1743975358050206,0.006857974047694046,-0.006698145217942407,0.009708347017827877,-0.18546017207933516,0.0,-0.27268072095139684,-0.07865980085490859,-0.16321400385559684,-0.10648044188507161,-0.01350827805851813,-0.061113597200880096
PINCP_DECILE,0.08799931035496787,-0.07471021550409501,0.00953566618049878,-0.08203154969899078,0.033472848140251456,0.0764822556250032,0.09885345384885363,0.18653731956941416,0.04698024551694753,-0.0014127482393758509,0.006077043631818581,-0.17323576111116323,-0.2726807209513968,2.220446049250313e-16,-0.0250018683311436,-0.16209411532612403,-0.13520608270804246,0.03363342923683246,-0.03524989087868215
DVET,-0.024465224164772995,-0.05218548052104596,0.1177557651342277,0.1362106544876358,0.44592289554952275,0.4001516313665703,-0.04212410246616321,0.019872712057689177,0.33913748683901285,-0.12449563247898873,0.04453383430092084,0.10541697087290831,-0.07865980085490859,-0.0250018683311436,0.0,-0.38310451367254755,-0.322108510961823,-0.3604938135979905,-0.23994579605519506
DREM,0.02927900195530858,-0.09265128150764979,-0.021851713652863525,-0.170533470827173,-0.2552863053962192,-0.20447438131496773,0.003316540430345294,-0.0014507643454289912,-0.03517789963165227,-0.02701601676075864,0.0029243543819063873,-0.22569620519625683,-0.16321400385559687,-0.16209411532612408,-0.3831045136725476,2.220446049250313e-16,-0.14357227685440366,0.2154962301368456,0.22656136619856504
DPHY,0.003901737735879124,-0.008170621009337199,0.022401395806948735,-0.18525977336192093,-0.2780533649423973,-0.15964017531805225,0.030112054428787574,0.027279300079951267,-0.18578992931448046,0.10195823086239769,0.03226673880572498,-0.2565857658323911,-0.10648044188507161,-0.13520608270804246,-0.322108510961823,-0.14357227685440344,0.0,0.056146428059563214,0.03572759111380297
DEYE,0.03977755462114999,0.01844825968693256,0.022872486690366924,-0.05086104641638991,-0.42257575217840904,-0.24718272243416592,-0.09917776655174072,-0.05070878997524707,-0.10743825747144864,-0.01426672103661454,-0.046919608075599556,-0.12215355965267499,-0.01350827805851813,0.03363342923683245,-0.3604938135979904,0.21549623013684555,0.05614642805956324,0.0,0.028094690453182802
DEAR,0.007921105207252878,0.1258794450324927,0.03438534014024659,-0.0028599954654093956,-0.37967492279712967,-0.21814836011833572,-0.004345673269194078,-0.11694015306021509,-0.17364511617705938,0.04302652467368053,0.0394193742063644,-0.13586158230848253,-0.061113597200880096,-0.035249890878682154,-0.23994579605519506,0.22656136619856504,0.03572759111380297,0.028094690453182775,0.0
