,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,-0.006146478310926112,-0.00012681683492486544,0.040078924994095766,-0.028143895152974073,-0.0009342262941388207,-0.03756827341130687,-0.04178522857044709,-0.011658311217203385,-0.00221003871784558
AGEP,-0.006146478310926112,0.0,-0.025017686786804404,0.09493957375924533,0.00901717475540989,-0.0038986787457967464,-0.12044489071502629,-0.11038208723941878,-0.0565040333785273,0.013089834662078914
SEX,-0.00012681683492486457,-0.02501768678680441,0.0,0.03695451961640786,-0.0015922079397434107,0.009645479464938392,-0.026679423238018873,-0.0227862244421298,-0.00675283513818286,-0.0050912883030188455
MSP,0.040078924994095766,0.09493957375924533,0.03695451961640786,0.0,0.012457748856349664,0.02014825839960195,0.18152084455334797,0.32494773436153357,-0.011439456005655123,0.02722433666452284
HISP,-0.028143895152974073,0.00901717475540989,-0.0015922079397434107,0.012457748856349664,2.220446049250313e-16,-0.023218449733599482,-0.002602306695285994,-0.0029549856368501354,0.005643627835558843,0.02485359225801935
RAC1P,-0.0009342262941388346,-0.0038986787457967326,0.009645479464938392,0.02014825839960195,-0.023218449733599482,-2.220446049250313e-16,-0.016668403163700156,0.012997879232190507,0.015710240990260194,0.04060996035243186
NOC,-0.03756827341130687,-0.12044489071502629,-0.02667942323801887,0.181520844553348,-0.002602306695286008,-0.016668403163700156,0.0,-0.0637923550923778,-0.10910228522993344,-0.05931233710221928
NPF,-0.04178522857044709,-0.11038208723941872,-0.0227862244421298,0.32494773436153357,-0.0029549856368501215,0.012997879232190493,-0.06379235509237768,1.1102230246251565e-16,0.0117599475347548,-0.023177686625401178
OWN_RENT,-0.011658311217203385,-0.056504033378527344,-0.00675283513818286,-0.011439456005655116,0.005643627835558829,0.015710240990260194,-0.10910228522993344,0.011759947534754796,1.1102230246251565e-16,-0.08813284559423845
PINCP_DECILE,-0.002210038717845579,0.013089834662078859,-0.0050912883030188455,0.02722433666452284,0.02485359225801935,0.04060996035243186,-0.05931233710221928,-0.023177686625401206,-0.08813284559423845,-1.1102230246251565e-16
