,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-6.994405055138486e-15,-0.005720040979539379,0.010221045192037377,0.028163313921848936,0.01661294198828582,0.03147976319780237,-0.0035397674704344597,-0.015684431983362973,-0.0032772585495457335,0.0015945236866045133
AGEP,-0.005720040979539379,0.0,0.0,-0.03486799694035798,0.015063550426219777,0.05130251917281291,0.06191517355180459,0.05664185482498818,0.00019650295285028596,-0.04273572343395815
SEX,0.010221045192037377,0.0,0.0,-0.00979563029364125,0.0005558124323147406,0.010333311147644457,0.009666748501638314,0.01734335896130594,0.004575290711613395,0.02266583212243721
MSP,0.028163313921848936,-0.03486799694035798,-0.00979563029364125,0.0,-0.009717245784542517,0.005368460994696109,0.12168546949069803,0.11456564913695128,0.022319724016781103,-0.02237764610532729
HISP,0.01661294198828582,0.015063550426219777,0.0005558124323147406,-0.009717245784542517,-9.325873406851315e-15,-0.09442383138563291,-0.0015932238061753604,-0.0009805952278977605,0.006413442761200143,0.014902557395571003
RAC1P,0.03147976319780237,0.05130251917281291,0.010333311147644457,0.005368460994696109,-0.09442383138563291,-1.6986412276764895e-14,-0.0193625488174764,-0.02760516867189391,-0.002624934304440267,0.017502325365863325
NOC,-0.0035397674704344597,0.06191517355180459,0.009666748501638314,0.12168546949069803,-0.0015932238061753604,-0.0193625488174764,-3.885780586188048e-15,-0.2266036998248281,-0.08483460450074966,0.036887738239650164
NPF,-0.015684431983362973,0.05664185482498818,0.01734335896130594,0.11456564913695128,-0.0009805952278977605,-0.02760516867189391,-0.2266036998248281,0.0,-0.03616063438213697,0.05083045876097722
OWN_RENT,-0.0032772585495457335,0.00019650295285028596,0.004575290711613395,0.022319724016781103,0.006413442761200143,-0.002624934304440267,-0.08483460450074966,-0.03616063438213697,-1.2212453270876722e-14,-0.02932401643388012
PINCP_DECILE,0.0015945236866045133,-0.04273572343395815,0.02266583212243721,-0.02237764610532729,0.014902557395571003,0.017502325365863325,0.036887738239650164,0.05083045876097722,-0.02932401643388012,-3.4416913763379853e-15
