,feature,divergence
1,AGEP,4.217863726182409
11,INDP_CAT,2.288800972306276
13,PINCP,1.293898816401474
14,PINCP_DECILE,1.0406137737759606
12,EDU,0.6548910060138821
7,NPF,0.4879451247828043
15,POVPIP,0.4869195838938992
10,DENSITY,0.41208250572956445
3,MSP,0.15597602608808386
0,PUMA,0.1332436920870369
5,RAC1P,0.07519975742013733
16,DVET,0.07004696053070905
6,NOC,0.05652433621363185
4,HISP,0.05514944217352618
17,DREM,0.041129201534603976
18,DPHY,0.034543103605074364
19,DEYE,0.017376440745247336
20,DEAR,0.013509931111709152
9,OWN_RENT,0.008006504023372801
8,HOUSING_TYPE,0.004404607969907135
2,SEX,0.0033098710185974767
