,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,4.107825191113079e-15,-0.01430434071934512,0.039223375235446986,-0.012846007595699767,0.017101985780775278,0.04829898452051214,0.06706329513393557,0.0577109204570386,0.018920441162706317,-0.04796993627753705
AGEP,-0.01430434071934512,-2.220446049250313e-16,-0.0124110854830407,0.033366011217584396,0.12665013431385808,0.1341677666903362,0.24218669344837634,0.1996699773315758,0.15109598952459466,-0.2693817817395316
SEX,0.039223375235446986,-0.0124110854830407,0.0,0.03848302735009039,-0.00141126740515596,0.0353362840263818,-0.019521938663029738,0.009400688012352477,-0.001885587851940906,0.0872680477190714
MSP,-0.012846007595699767,0.033366011217584396,0.03848302735009039,4.440892098500626e-16,0.011391189517114934,-0.027895416041271947,0.1522328235690026,0.1557536363526136,-0.006546254795013917,-0.043105896108578456
HISP,0.017101985780775278,0.12665013431385808,-0.00141126740515596,0.011391189517114934,0.0,-0.18781022552185386,-0.1055077257524171,-0.10750106048935429,-0.0878598659950482,0.1283650076461216
RAC1P,0.04829898452051214,0.1341677666903362,0.0353362840263818,-0.027895416041271947,-0.18781022552185386,4.3298697960381105e-15,-0.05623884424110907,-0.06977950964594887,-0.024619282969490713,0.09136446221138445
NOC,0.06706329513393557,0.24218669344837634,-0.019521938663029738,0.1522328235690026,-0.1055077257524171,-0.05623884424110907,-2.220446049250313e-15,-0.40417054477505693,-0.09855145612478752,0.20258758449870143
NPF,0.0577109204570386,0.1996699773315758,0.009400688012352477,0.1557536363526136,-0.10750106048935429,-0.06977950964594887,-0.40417054477505693,-1.2212453270876722e-15,-0.043327665403181705,0.1827853827075535
OWN_RENT,0.018920441162706317,0.15109598952459466,-0.001885587851940906,-0.006546254795013917,-0.0878598659950482,-0.024619282969490713,-0.09855145612478752,-0.043327665403181705,-1.1102230246251565e-16,0.0323381443516001
PINCP_DECILE,-0.04796993627753705,-0.2693817817395316,0.0872680477190714,-0.043105896108578456,0.1283650076461216,0.09136446221138445,0.20258758449870143,0.1827853827075535,0.0323381443516001,3.3306690738754696e-16
