,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,0.008083972516152914,-0.005232338595249145,0.07956457999181225,0.06706299073372962,0.07230983043075245,-0.027518518163865024,-0.08430904942639683,-0.07396618074025031,0.10140059316590903
SEX,0.008083972516152907,0.0,-0.008654810907849664,-0.02078562784307763,-0.03359540629013337,-0.0028126544024693646,-0.028942988617884285,0.027163227982694133,0.10370895284927553,-0.008914143746490423
MSP,-0.005232338595249152,-0.008654810907849664,0.0,-0.04546940085677307,-0.15953442398191084,-0.02464693177860755,-0.006058052371236161,-0.007741930244069162,0.015177046525049288,0.03426904212950595
RAC1P,0.07956457999181227,-0.02078562784307763,-0.04546940085677307,0.0,0.03575612283160042,-0.11886722235084207,0.1462004191733919,0.13819199913396646,0.01605849785111968,0.0057999965819917395
HOUSING_TYPE,0.06706299073372964,-0.03359540629013337,-0.1595344239819108,0.03575612283160042,0.0,0.14307144762904045,0.033849930568811665,0.09976946433476394,0.011666263683907028,0.0174317001496168
OWN_RENT,0.07230983043075244,-0.0028126544024693646,-0.02464693177860755,-0.11886722235084207,0.1430714476290404,1.1102230246251565e-16,0.019532386446944484,0.007364644564086611,0.009463995417397682,0.015026042372291847
EDU,-0.02751851816386508,-0.028942988617884285,-0.006058052371236106,0.1462004191733919,0.033849930568811665,0.019532386446944484,0.0,-0.17284265384683678,-0.029448453887933605,-0.023448461432508352
PINCP_DECILE,-0.08430904942639683,0.027163227982694133,-0.007741930244069162,0.13819199913396646,0.09976946433476397,0.007364644564086611,-0.17284265384683678,-2.220446049250313e-16,-0.05837477822249614,-0.01918325940609168
DVET,-0.07396618074025031,0.10370895284927555,0.015177046525049288,0.016058497851119676,0.011666263683907028,0.009463995417397682,-0.02944845388793361,-0.05837477822249614,0.0,0.03207112843213916
DEYE,0.10140059316590903,-0.008914143746490423,0.034269042129505954,0.0057999965819917395,0.0174317001496168,0.015026042372291847,-0.023448461432508352,-0.019183259406091675,0.03207112843213916,2.220446049250313e-16
