,Target samples,Deid. samples
0,330,0
1,860,7
2,0,0
3,35,1
4,243,10
5,0,0
6,0,0
7,0,0
8,12,1
9,249,25
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,17,3
16,0,0
17,0,0
18,1381,296
19,13,3
20,8,2
21,0,0
22,31,9
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,377,163
31,0,0
32,0,0
33,277,136
34,307,161
35,0,0
36,0,0
37,121,71
38,0,0
39,0,0
40,0,0
41,1901,1345
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,82,78
50,636,632
51,743,772
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,5,7
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,1175,2095
65,0,0
66,0,0
67,0,0
68,0,0
69,54,119
70,0,0
71,0,0
72,0,0
73,94,255
74,58,169
75,1,3
76,0,0
77,65,216
78,0,0
79,0,0
80,0,0
81,95,396
82,0,0
83,0,0
84,0,0
85,30,170
86,3,18
87,0,0
88,0,0
89,0,0
90,0,0
91,12,120
92,0,0
93,16,199
94,34,581
95,0,0
96,10,235
97,0,0
98,0,0
99,1,978
