,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,2.1094237467877974e-15,-0.0032960529409719816,-0.009029410093385848,-0.010484494542706668,0.020505935168938658,-0.03268726791484743,0.031096309382850004,0.021336504444169846,-0.012897818442561448,0.01702571423486119
AGEP,-0.0032960529409719816,4.440892098500626e-16,0.017730237862141653,0.01474670805125762,0.02535118566938123,-0.020564646032485617,-0.020411288865093358,-0.004830499337884209,-0.02177908539111789,0.011116495984485664
SEX,-0.009029410093385848,0.017730237862141653,0.0,0.012871619637480456,0.043440951914950565,-0.02152874156571398,-0.012308398866249919,-0.02403869884725862,0.009252883755277302,-0.00011844114140935336
MSP,-0.010484494542706668,0.01474670805125762,0.012871619637480456,0.0,0.019505107700060434,-0.023317174370051916,-0.03768716461500682,-0.013292817010231328,-0.061522403484491874,0.015320393330123
HISP,0.020505935168938658,0.02535118566938123,0.043440951914950565,0.019505107700060434,2.7755575615628914e-15,0.08612045753904116,-0.002740605553241647,0.05439538101571463,-0.0031535114522872054,0.03825907668682803
RAC1P,-0.03268726791484743,-0.020564646032485617,-0.02152874156571398,-0.023317174370051916,0.08612045753904116,-2.220446049250313e-16,0.024288703182543905,0.04244393825775841,-0.001482074859685975,-0.027617593631198784
NOC,0.031096309382850004,-0.020411288865093358,-0.012308398866249919,-0.03768716461500682,-0.002740605553241647,0.024288703182543905,0.0,0.016385191308392666,0.020408692700790654,0.007515917006735762
NPF,0.021336504444169846,-0.004830499337884209,-0.02403869884725862,-0.013292817010231328,0.05439538101571463,0.04244393825775841,0.016385191308392666,0.0,0.03440298650893493,0.0029839780149476802
OWN_RENT,-0.012897818442561448,-0.02177908539111789,0.009252883755277302,-0.061522403484491874,-0.0031535114522872054,-0.001482074859685975,0.020408692700790654,0.03440298650893493,2.886579864025407e-15,-0.023136509761825592
PINCP_DECILE,0.01702571423486119,0.011116495984485664,-0.00011844114140935336,0.015320393330123,0.03825907668682803,-0.027617593631198784,0.007515917006735762,0.0029839780149476802,-0.023136509761825592,-1.2212453270876722e-15
