,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.12343264118352891,0.0435341675026579,0.028139298122698768,0.016655988524026055,0.013568276102664006,-0.1733675632830123,-0.20768047128670317,-0.0026298691309888794,0.13522375837485007
AGEP,0.12343264118352891,1.1102230246251565e-16,-0.035937807791792654,-0.13071437525363325,0.09894235849246122,0.07240314658715037,0.23429733434715178,0.1799485773581732,0.05509564960963001,-0.05582176591421051
SEX,0.0435341675026579,-0.035937807791792654,-9.2148511043888e-15,0.03809758607440969,-0.004317640104256549,-0.00010656132046455401,-0.07071985108728392,-0.06832309306172442,-0.09157168000056866,-0.014424000181884528
MSP,0.028139298122698768,-0.13071437525363325,0.03809758607440969,-5.218048215738236e-15,0.07718570074100538,0.07454155499477008,0.1500380476344087,-0.009276420983729994,0.099992572303145,-0.09999095862116211
HISP,0.016655988524026055,0.09894235849246122,-0.004317640104256549,0.07718570074100538,-1.3322676295501878e-14,-0.16537017189620007,-0.13938453415996793,-0.20922077782337933,-0.07958344520661606,0.09358861228477523
RAC1P,0.013568276102664006,0.07240314658715037,-0.00010656132046455401,0.07454155499477008,-0.16537017189620007,-8.881784197001252e-16,-0.12094340285850724,-0.1850277788379634,-0.056888190738296276,0.10731428982750944
NOC,-0.1733675632830123,0.23429733434715178,-0.07071985108728392,0.1500380476344087,-0.13938453415996793,-0.12094340285850724,-4.9960036108132044e-15,-0.025263018494809497,-0.3652005164544539,0.13105755669971136
NPF,-0.20768047128670317,0.1799485773581732,-0.06832309306172442,-0.009276420983729994,-0.20922077782337933,-0.1850277788379634,-0.025263018494809497,-5.440092820663267e-15,-0.21871372291305677,0.15421318094720704
OWN_RENT,-0.0026298691309888794,0.05509564960963001,-0.09157168000056866,0.099992572303145,-0.07958344520661606,-0.056888190738296276,-0.3652005164544539,-0.21871372291305677,8.770761894538737e-15,-0.017712012538195696
PINCP_DECILE,0.13522375837485007,-0.05582176591421051,-0.014424000181884528,-0.09999095862116211,0.09358861228477523,0.10731428982750944,0.13105755669971136,0.15421318094720704,-0.017712012538195696,0.0
