,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.1102230246251565e-16,0.0027917975974794985,-0.0028381451225970855,-0.01309700905815515,-0.019237716593207103,0.0040659384458280046,-0.012336010956792511,0.0012219761847141325,0.0010317957017931534,-0.007373679053297985
AGEP,0.002791797597479502,-2.220446049250313e-16,-0.0032358080204168277,-0.01645276211117136,-0.00022888315946686943,-0.009455731446122856,-0.003443886757058978,-0.011437468013041185,-0.004131173037384375,-0.019155290074301945
SEX,-0.0028381451225970855,-0.0032358080204168208,0.0,-0.0003491882300879351,0.011158206418725045,0.007104811617580737,0.001276874847952289,-0.007034664243334043,0.0017716359181669215,0.002907145231579325
MSP,-0.01309700905815515,-0.016452762111171387,-0.0003491882300879316,0.0,-0.018051938461957424,-0.001220177955299464,0.008787586749794574,-0.005331318920637873,0.0036599294874427417,-0.02701922889975794
HISP,-0.019237716593207103,-0.00022888315946686943,0.011158206418725045,-0.018051938461957424,1.1102230246251565e-16,0.030469010123490667,0.0009348560289233199,0.007387535781000959,0.00796442649593096,0.006353588066511526
RAC1P,0.004065938445828003,-0.00945573144612287,0.007104811617580738,-0.0012201779552994604,0.030469010123490667,-1.1102230246251565e-16,0.009146972221494194,0.027091469233395525,-0.029135652594966914,0.0005882629160741809
NOC,-0.012336010956792511,-0.003443886757058978,0.001276874847952289,0.00878758674979463,0.0009348560289232644,0.00914697222149418,2.220446049250313e-16,-0.0031955882240710665,0.0023361225020592236,0.022325297539556144
NPF,0.0012219761847141325,-0.011437468013041241,-0.007034664243334043,-0.0053313189206379286,0.007387535781000959,0.027091469233395532,-0.0031955882240710665,1.1102230246251565e-16,-0.001954324378086403,0.012646946591056724
OWN_RENT,0.00103179570179315,-0.004131173037384389,0.0017716359181669198,0.00365992948744274,0.00796442649593096,-0.029135652594966907,0.0023361225020592513,-0.001954324378086402,0.0,-0.00039293318515933734
PINCP_DECILE,-0.007373679053297982,-0.019155290074301945,0.002907145231579339,-0.02701922889975797,0.006353588066511526,0.0005882629160741948,0.0223252975395562,0.012646946591056751,-0.00039293318515933734,-2.220446049250313e-16
