,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,-2.220446049250313e-16,0.029412153928795322,-0.0037773184508787,0.0009476324345495529,-0.07076793639141996,0.01823957658137526,-0.02119038573946954,-0.016611718332567714,-0.007193938635458363,0.004248928119167446,-0.12009570317250211,-0.0008821779311782088,0.039130232143058497,-0.026594339585008786,-0.03704841054759549,0.022109589477727384,0.033491478075682216,0.0017899235077301788,0.0102811918545593
AGEP,0.029412153928795322,0.0,-0.03020042776154285,-0.25394419649188227,0.028366030783832832,0.008137475653748526,0.225815811717967,0.24408230003525064,0.014586922240181446,0.015010900592144064,-0.05740421602449272,-0.1717458045237289,-0.317545593067351,-0.37384030717778965,-0.0725064086302122,-0.222215428858467,-0.15898491393381053,0.05010907228058454,0.09225256933484921
SEX,-0.0037773184508787,-0.03020042776154286,0.0,-0.01680489833061012,-0.0031657766729755532,0.02680428251205088,-0.008878306831410795,-0.011845405219637305,0.040343067329026,-0.006988709729543907,0.02767216879215831,-0.025212236324831848,-0.013351166817906294,0.031039566993389993,0.08617387507197484,-0.014800769036577798,-0.004653276164569647,-0.014265842516690861,-0.024884183519337456
MSP,0.0009476324345495529,-0.25394419649188227,-0.01680489833061012,0.0,0.07648520665349166,0.07263128335212396,0.3444788031792204,0.3833994857346533,-0.11681789682474318,0.09377334944344173,0.040750532699328046,-0.24911034938559884,-0.253392499096594,-0.30352556028657807,0.003801085372215138,-0.19240055221773478,-0.17930637064811902,0.02436081249608576,0.04887623788252861
HISP,-0.07076793639141996,0.028366030783832846,-0.0031657766729755532,0.07648520665349165,2.220446049250313e-16,0.002433754517689707,-0.014649535641427257,-0.0761112466428006,0.04868203861928825,-0.07187515514377024,-0.056069094697294236,0.01939610046534177,0.08105592787687588,0.020883464734418822,0.06422226409263594,-0.003994101469086134,-0.011977366656091875,-0.027890990312290136,-0.025887707393843586
RAC1P,0.01823957658137526,0.00813747565374854,0.026804282512050873,0.07263128335212397,0.002433754517689707,-1.1102230246251565e-16,0.003777707481059541,-0.09046919501735995,0.053572729896879244,-0.047831771607912354,-0.030822574637732136,0.04106250854065959,0.07103245272100359,0.043115993139080114,0.03610220301396093,-0.0043369419754737265,0.009393109068244532,0.00811502918891094,-0.028773277493783344
NOC,-0.021190385739469533,0.225815811717967,-0.008878306831410792,0.3444788031792204,-0.014649535641427257,0.0037777074810595446,0.0,-0.6157714373440617,0.37322626604251496,-0.19287220531438112,0.041551944199563096,0.15689475377153567,0.21212465981841652,0.2126627880353106,0.03716326267570443,0.09834533597818543,0.11361511936006083,-0.045413484173620164,-0.07293228083537356
NPF,-0.016611718332567714,0.24408230003525064,-0.011845405219637305,0.3833994857346533,-0.07611124664280058,-0.09046919501735996,-0.6157714373440616,2.220446049250313e-16,0.287398677574866,-0.042673897146403614,0.04293934787015298,0.11461999877145004,0.2822856220240223,0.1874121645635178,0.021796122449296896,0.08879813463725177,0.053416386955989104,-0.05495646170392671,-0.08339484247649674
HOUSING_TYPE,-0.0071939386354583565,0.014586922240181446,0.040343067329026,-0.11681789682474318,0.04868203861928824,0.053572729896879244,0.37322626604251496,0.28739867757486603,0.0,0.3865126996003797,0.033336891523580534,0.03474492123547752,-0.011402942257800718,0.01960713291129737,0.050268574424191526,0.001988153350571148,-0.030360445465217864,-0.0209108871468667,0.0011401390307222738
OWN_RENT,0.004248928119167446,0.01501090059214405,-0.006988709729543904,0.09377334944344173,-0.07187515514377026,-0.04783177160791237,-0.19287220531438112,-0.04267389714640361,0.3865126996003797,1.1102230246251565e-16,-0.033728119203139645,-0.021188859345398707,0.04304900300604051,0.039058978824958936,0.008238884778412208,0.023971799023276605,0.040125877648007395,0.034665892248031786,0.0006301782698664715
DENSITY,-0.12009570317250211,-0.05740421602449272,0.027672168792158315,0.040750532699328074,-0.056069094697294236,-0.030822574637732136,0.041551944199563096,0.04293934787015297,0.03333689152358052,-0.03372811920313967,0.0,-0.028722481771220866,-0.03947249311351932,-0.019207117034885923,0.05070020688367708,-0.02636042946501728,-0.02230014227662493,-0.021452874396162887,-0.028893949857799976
INDP_CAT,-0.0008821779311782088,-0.1717458045237289,-0.025212236324831848,-0.24911034938559884,0.01939610046534177,0.0410625085406596,0.15689475377153567,0.11461999877145004,0.03474492123547752,-0.021188859345398693,-0.028722481771220866,0.0,-0.309425558241308,-0.28691292308429184,-0.0033000373491681298,-0.17621287605820674,-0.16375069483080867,-0.0318305525172842,-0.03299058938742919
EDU,0.039130232143058497,-0.31754559306735103,-0.013351166817906294,-0.253392499096594,0.08105592787687588,0.0710324527210036,0.21212465981841652,0.2822856220240223,-0.011402942257800718,0.04304900300604051,-0.03947249311351932,-0.309425558241308,0.0,-0.4163939201930086,-0.04164051503606381,-0.2422678138446345,-0.18042750781006706,0.0013040778330586714,0.02214219120502676
PINCP_DECILE,-0.026594339585008786,-0.37384030717778965,0.031039566993389993,-0.30352556028657807,0.020883464734418808,0.043115993139080114,0.21266278803531058,0.1874121645635178,0.019607132911297384,0.03905897882495894,-0.019207117034885923,-0.28691292308429184,-0.4163939201930086,0.0,-0.06891523166848125,-0.20082616063669514,-0.1327434723082515,0.028430090270711264,0.034819785427332356
DVET,-0.03704841054759549,-0.0725064086302122,0.08617387507197485,0.003801085372215138,0.06422226409263594,0.03610220301396093,0.03716326267570443,0.021796122449296896,0.050268574424191526,0.008238884778412208,0.050700206883677074,-0.0033000373491681306,-0.04164051503606382,-0.06891523166848125,0.0,-0.007680146556219932,0.01080921404573118,0.0230929027162677,0.07742991492575248
DREM,0.022109589477727388,-0.222215428858467,-0.014800769036577798,-0.19240055221773475,-0.003994101469086138,-0.0043369419754737265,0.09834533597818543,0.08879813463725175,0.001988153350571134,0.02397179902327661,-0.02636042946501728,-0.17621287605820674,-0.2422678138446345,-0.20082616063669514,-0.007680146556219932,1.1102230246251565e-16,-0.5262062936138027,-0.08390553019089775,-0.0628534666198341
