,Target samples,Deid. samples
0,2,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,21,2
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,4277,1401
26,0,0
27,0,0
28,1875,764
29,0,0
30,0,0
31,0,0
32,0,0
33,310,150
34,0,0
35,0,0
36,0,0
37,344,206
38,491,297
39,244,157
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,236,210
48,210,190
49,0,0
50,2,2
51,0,0
52,0,0
53,113,129
54,0,0
55,0,0
56,59,76
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,664,1090
63,0,0
64,0,0
65,20,37
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,256,762
76,0,0
77,0,0
78,0,0
79,4,15
80,1,4
81,68,293
82,0,0
83,4,19
84,0,0
85,0,0
86,0,0
87,0,0
88,7,50
89,0,0
90,40,379
91,0,0
92,0,0
93,0,0
94,19,280
95,3,57
96,1,23
97,1,29
98,4,166
99,0,2488
