,feature,divergence
10,DENSITY,2.1230278561528566
13,PINCP,0.7272050614275091
1,AGEP,0.21664259947322606
15,POVPIP,0.07531666689812253
0,PUMA,0.0638837265675502
14,PINCP_DECILE,0.046986661570498744
12,EDU,0.021393021912282734
11,INDP_CAT,0.015816327656702614
7,NPF,0.010297553515503656
3,MSP,0.010120862924489112
5,RAC1P,0.0049992131647770485
6,NOC,0.002655990583899909
4,HISP,0.0013641080861493096
9,OWN_RENT,0.001246400749035162
2,SEX,0.0012452684373746026
16,DVET,0.0012286587426529009
8,HOUSING_TYPE,0.0005138284702378045
17,DREM,0.00045873377919805614
20,DEAR,0.00027610856501184
18,DPHY,0.00021165107701319463
19,DEYE,3.8678107654600835e-05
